,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
344,0.08,0.04,0.04,0.07,0.06,0.07,0.01,0.03,0.02,0.02,0.03,0.03,0.1,0.09,0.04,0.01,0.01,0.05,0.06,0.0662092577323,0.00690188697489,0.01,0.01,0.01,0.09,0.02,9.59292117839
345,0.04,0.01,0.03,0.08,0.02,0.01,0.13,0.02,0.05,0.07,0.05,0.07,0.05,0.03,0.02,0.04,0.05,0.02,0.02,0.0594452593004,0.00699701878475,0.02,0.04,0.02,0.07,0.04,8.49579815763
346,0.05,0.01,0.02,0.04,0.02,0.01,0.01,0.04,0.12,0.02,0.01,0.11,0.13,0.01,0.01,0.02,0.01,0.04,0.01,0.129430863601,0.00620001544296,0.08,0.02,0.06,0.02,0.13,20.8758937444
347,0.02,0.01,0.07,0.07,0.05,0.03,0.01,0.08,0.01,0.04,0.01,0.01,0.11,0.03,0.04,0.01,0.05,0.01,0.05,0.124444428982,0.00743565720972,0.05,0.02,0.08,0.1,0.04,16.7361707878
348,0.03,0.03,0.02,0.01,0.01,0.06,0.04,0.07,0.05,0.07,0.03,0.09,0.02,0.07,0.06,0.09,0.02,0.03,0.02,0.120498114307,0.00878834419342,0.02,0.1,0.02,0.01,0.03,13.7111282462
349,0.01,0.03,0.05,0.07,0.03,0.01,0.02,0.09,0.12,0.03,0.02,0.03,0.07,0.01,0.01,0.08,0.01,0.05,0.11,0.13771719825,0.00827272159839,0.01,0.08,0.03,0.01,0.02,16.6471452728
350,0.01,0.07,0.01,0.01,0.15,0.03,0.03,0.01,0.01,0.06,0.09,0.01,0.01,0.01,0.07,0.02,0.04,0.12,0.02,0.144539912936,0.00851075963885,0.01,0.08,0.01,0.04,0.08,16.983197631
351,0.01,0.03,0.09,0.13,0.05,0.01,0.04,0.02,0.02,0.05,0.05,0.01,0.01,0.13,0.02,0.04,0.02,0.01,0.01,0.133270897724,0.00664058037788,0.07,0.01,0.08,0.02,0.07,20.0691641604
352,0.05,0.02,0.03,0.02,0.03,0.01,0.1,0.01,0.06,0.03,0.02,0.02,0.02,0.04,0.01,0.16,0.04,0.05,0.04,0.100836265426,0.00856736393879,0.04,0.08,0.06,0.01,0.05,11.7698122954
353,0.06,0.01,0.09,0.01,0.1,0.04,0.04,0.05,0.04,0.04,0.04,0.07,0.01,0.06,0.02,0.03,0.04,0.07,0.02,0.0909112871437,0.00712817778855,0.04,0.01,0.04,0.04,0.03,12.7537906377
354,0.01,0.04,0.13,0.07,0.05,0.02,0.01,0.05,0.01,0.1,0.06,0.05,0.02,0.03,0.05,0.03,0.04,0.06,0.05,0.142054324463,0.0065620844092,0.04,0.01,0.01,0.03,0.03,21.6477441624
355,0.03,0.03,0.11,0.01,0.04,0.03,0.01,0.04,0.04,0.02,0.02,0.09,0.07,0.12,0.04,0.01,0.01,0.01,0.07,0.106849039661,0.00732570173873,0.01,0.03,0.01,0.1,0.05,14.5855023139
356,0.03,0.19,0.02,0.03,0.09,0.01,0.02,0.01,0.04,0.04,0.07,0.09,0.02,0.08,0.01,0.01,0.05,0.03,0.01,0.153251457011,0.00748531808208,0.05,0.04,0.03,0.01,0.02,20.4736065095
357,0.01,0.01,0.03,0.01,0.15,0.03,0.03,0.06,0.03,0.02,0.01,0.05,0.03,0.02,0.02,0.11,0.07,0.04,0.01,0.149249747188,0.00964301791068,0.01,0.09,0.1,0.04,0.02,15.477493516
358,0.08,0.02,0.02,0.04,0.07,0.02,0.1,0.11,0.01,0.04,0.07,0.05,0.05,0.03,0.03,0.01,0.01,0.03,0.08,0.0368013431581,0.00732990859362,0.02,0.03,0.02,0.01,0.05,5.02070969755
359,0.03,0.04,0.17,0.02,0.02,0.1,0.03,0.02,0.03,0.02,0.04,0.01,0.04,0.05,0.07,0.09,0.01,0.02,0.03,0.114448971814,0.0079041451523,0.02,0.03,0.07,0.03,0.01,14.4796141276
360,0.07,0.03,0.03,0.05,0.01,0.02,0.1,0.03,0.06,0.03,0.03,0.03,0.07,0.01,0.08,0.1,0.11,0.01,0.01,0.0741058747749,0.00712255183783,0.02,0.03,0.02,0.01,0.04,10.4043994993
361,0.04,0.01,0.06,0.04,0.07,0.01,0.01,0.02,0.04,0.03,0.02,0.02,0.03,0.1,0.04,0.02,0.02,0.11,0.05,0.123282343417,0.00894371872593,0.06,0.11,0.01,0.03,0.05,13.7842375409
362,0.03,0.04,0.01,0.01,0.02,0.01,0.02,0.1,0.03,0.08,0.08,0.01,0.01,0.04,0.04,0.1,0.01,0.08,0.04,0.128636114632,0.00814757475812,0.03,0.05,0.01,0.12,0.03,15.788270553
363,0.07,0.03,0.08,0.09,0.09,0.02,0.03,0.02,0.04,0.04,0.05,0.01,0.04,0.01,0.04,0.06,0.01,0.04,0.07,0.0972877483329,0.00742865334983,0.01,0.04,0.05,0.03,0.03,13.0962832362
364,0.04,0.02,0.01,0.02,0.04,0.01,0.04,0.02,0.03,0.03,0.01,0.16,0.02,0.06,0.08,0.07,0.02,0.1,0.1,0.0930205477151,0.00665454896616,0.08,0.01,0.01,0.01,0.01,13.978490231
365,0.05,0.02,0.07,0.05,0.01,0.05,0.11,0.07,0.02,0.03,0.01,0.02,0.01,0.08,0.02,0.04,0.03,0.06,0.04,0.0571187276798,0.00684115145813,0.13,0.01,0.04,0.01,0.02,8.34928564721
366,0.13,0.01,0.02,0.05,0.02,0.11,0.04,0.02,0.01,0.01,0.01,0.09,0.01,0.02,0.08,0.06,0.1,0.02,0.01,0.0482792718131,0.00663266496156,0.08,0.01,0.01,0.05,0.03,7.27901561332
367,0.06,0.01,0.02,0.09,0.01,0.02,0.02,0.01,0.14,0.01,0.02,0.01,0.04,0.02,0.02,0.01,0.04,0.04,0.22,0.107621808595,0.0064087665098,0.01,0.01,0.09,0.01,0.07,16.792905223
368,0.02,0.02,0.09,0.04,0.01,0.07,0.03,0.05,0.03,0.13,0.06,0.06,0.01,0.01,0.02,0.07,0.02,0.01,0.08,0.135520303331,0.00678766657853,0.06,0.02,0.04,0.01,0.04,19.9656688736
369,0.06,0.1,0.05,0.05,0.06,0.03,0.08,0.01,0.04,0.01,0.09,0.08,0.01,0.03,0.01,0.01,0.1,0.07,0.01,0.0871595477418,0.00695389890803,0.03,0.03,0.01,0.01,0.02,12.5339106729
370,0.01,0.07,0.08,0.01,0.06,0.01,0.02,0.04,0.03,0.04,0.01,0.01,0.16,0.01,0.03,0.06,0.04,0.02,0.08,0.145053637075,0.00786272443831,0.09,0.05,0.03,0.01,0.03,18.4482666553
371,0.03,0.02,0.02,0.01,0.05,0.01,0.02,0.14,0.02,0.01,0.02,0.03,0.09,0.07,0.03,0.01,0.05,0.02,0.01,0.127883036919,0.00924679707257,0.02,0.08,0.13,0.07,0.04,13.8299819835
372,0.03,0.03,0.01,0.03,0.01,0.03,0.05,0.05,0.03,0.05,0.07,0.09,0.06,0.02,0.02,0.08,0.03,0.15,0.04,0.103137895669,0.00660084491416,0.04,0.02,0.02,0.02,0.02,15.6249536249
373,0.04,0.04,0.02,0.15,0.01,0.05,0.02,0.02,0.05,0.03,0.03,0.06,0.02,0.02,0.02,0.01,0.02,0.04,0.03,0.128383418184,0.00611792951879,0.09,0.03,0.07,0.03,0.1,20.9847821537
374,0.01,0.11,0.01,0.01,0.03,0.08,0.01,0.07,0.01,0.04,0.1,0.02,0.08,0.01,0.02,0.06,0.06,0.05,0.05,0.152523600045,0.00763797464868,0.03,0.04,0.06,0.02,0.02,19.9691157748
375,0.1,0.02,0.05,0.09,0.1,0.02,0.11,0.02,0.03,0.06,0.01,0.02,0.01,0.01,0.01,0.02,0.05,0.01,0.03,0.0494855048255,0.00711648092481,0.08,0.01,0.08,0.02,0.04,6.95364820736
376,0.01,0.02,0.06,0.01,0.05,0.01,0.05,0.01,0.02,0.03,0.02,0.11,0.05,0.02,0.04,0.04,0.09,0.11,0.05,0.131434719464,0.00975542783974,0.01,0.13,0.04,0.01,0.01,13.4729836173
377,0.02,0.08,0.07,0.03,0.04,0.03,0.04,0.02,0.02,0.11,0.01,0.07,0.01,0.06,0.03,0.04,0.02,0.02,0.01,0.130535566634,0.00728477371497,0.01,0.02,0.03,0.15,0.06,17.9189597017
378,0.01,0.02,0.04,0.05,0.02,0.05,0.08,0.01,0.01,0.07,0.14,0.05,0.12,0.01,0.02,0.06,0.03,0.01,0.05,0.0964093089409,0.00769692910162,0.04,0.06,0.02,0.02,0.01,12.5256849411
379,0.01,0.08,0.04,0.06,0.03,0.03,0.02,0.09,0.02,0.01,0.03,0.03,0.04,0.01,0.2,0.09,0.06,0.04,0.01,0.133809556294,0.0073183440202,0.01,0.01,0.04,0.02,0.02,18.2841303886
380,0.01,0.03,0.02,0.09,0.04,0.03,0.06,0.04,0.02,0.08,0.02,0.01,0.14,0.05,0.01,0.05,0.01,0.09,0.03,0.0892006145388,0.00693455950734,0.02,0.01,0.01,0.12,0.01,12.8631983682
381,0.07,0.01,0.07,0.05,0.01,0.03,0.02,0.04,0.03,0.03,0.03,0.07,0.03,0.01,0.04,0.03,0.11,0.02,0.04,0.124020170424,0.00758952338448,0.03,0.05,0.12,0.02,0.04,16.3409695367
382,0.04,0.07,0.07,0.04,0.03,0.05,0.01,0.1,0.03,0.01,0.02,0.04,0.03,0.01,0.06,0.02,0.04,0.05,0.02,0.140770772547,0.00643900967865,0.01,0.01,0.04,0.02,0.18,21.8621775044
383,0.03,0.08,0.04,0.05,0.01,0.01,0.02,0.05,0.09,0.02,0.09,0.03,0.03,0.04,0.02,0.01,0.16,0.03,0.01,0.156388749315,0.0067111566888,0.05,0.03,0.04,0.01,0.05,23.3028010769
384,0.05,0.06,0.13,0.03,0.03,0.02,0.01,0.04,0.08,0.04,0.06,0.08,0.06,0.04,0.02,0.01,0.01,0.03,0.02,0.125580065577,0.00831774801995,0.03,0.08,0.03,0.02,0.02,15.0978444257
385,0.04,0.05,0.03,0.03,0.04,0.03,0.05,0.06,0.01,0.03,0.1,0.09,0.01,0.05,0.02,0.07,0.05,0.02,0.02,0.107842634783,0.0080396488029,0.07,0.07,0.01,0.04,0.01,13.4138489662
386,0.05,0.02,0.02,0.02,0.02,0.05,0.07,0.01,0.01,0.02,0.12,0.03,0.05,0.01,0.06,0.01,0.03,0.05,0.08,0.0824599744534,0.00831344368859,0.01,0.08,0.05,0.06,0.07,9.91887087256
387,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.13,0.04,0.18,0.01,0.07,0.02,0.03,0.06,0.02,0.02,0.07,0.07,0.114623638076,0.00713192889748,0.04,0.01,0.04,0.05,0.02,16.0718986019
388,0.02,0.01,0.03,0.03,0.02,0.02,0.01,0.04,0.12,0.01,0.03,0.04,0.11,0.01,0.02,0.01,0.01,0.02,0.2,0.117647257721,0.00792820171695,0.07,0.06,0.04,0.06,0.01,14.8390848166
389,0.04,0.01,0.01,0.01,0.03,0.05,0.03,0.06,0.09,0.07,0.02,0.14,0.01,0.05,0.05,0.01,0.02,0.04,0.04,0.107048246081,0.00849494456314,0.01,0.09,0.04,0.07,0.01,12.6014060816
390,0.01,0.01,0.09,0.05,0.03,0.04,0.07,0.04,0.05,0.03,0.03,0.04,0.02,0.03,0.01,0.01,0.02,0.08,0.06,0.116137047787,0.00656894690175,0.04,0.01,0.1,0.02,0.11,17.6797056703
391,0.02,0.03,0.06,0.03,0.03,0.04,0.02,0.04,0.09,0.03,0.03,0.03,0.05,0.01,0.11,0.01,0.09,0.08,0.02,0.132909989997,0.00669456307484,0.01,0.03,0.01,0.05,0.08,19.8534226224
392,0.06,0.04,0.02,0.07,0.03,0.01,0.08,0.04,0.03,0.08,0.01,0.07,0.01,0.02,0.07,0.01,0.1,0.01,0.03,0.0982969501059,0.00882901625056,0.02,0.11,0.03,0.01,0.04,11.1333978006
393,0.02,0.01,0.04,0.06,0.02,0.16,0.02,0.01,0.03,0.16,0.08,0.03,0.01,0.04,0.01,0.02,0.03,0.05,0.06,0.126531000233,0.00726675689409,0.01,0.06,0.04,0.01,0.02,17.4123067659
394,0.01,0.02,0.04,0.04,0.01,0.05,0.08,0.01,0.04,0.02,0.1,0.03,0.01,0.03,0.01,0.11,0.04,0.01,0.05,0.131231149556,0.00674255394693,0.01,0.02,0.07,0.02,0.17,19.4631219252
395,0.02,0.08,0.05,0.02,0.05,0.06,0.11,0.02,0.04,0.01,0.1,0.03,0.04,0.04,0.01,0.09,0.01,0.01,0.02,0.0847887056123,0.00809083841861,0.04,0.06,0.01,0.05,0.03,10.4795944778
396,0.06,0.01,0.01,0.01,0.01,0.01,0.11,0.04,0.03,0.03,0.08,0.04,0.01,0.09,0.03,0.03,0.05,0.02,0.08,0.0460796139649,0.00785698809025,0.02,0.02,0.06,0.14,0.01,5.86479366338
397,0.05,0.05,0.01,0.06,0.05,0.04,0.02,0.05,0.07,0.01,0.06,0.02,0.03,0.06,0.01,0.01,0.02,0.03,0.01,0.114775637974,0.00741091954628,0.07,0.02,0.09,0.11,0.05,15.4873679652
398,0.11,0.05,0.02,0.02,0.02,0.04,0.05,0.02,0.03,0.04,0.06,0.04,0.05,0.1,0.02,0.06,0.03,0.04,0.01,0.0627799585465,0.00734463454245,0.05,0.04,0.02,0.06,0.02,8.5477307528
399,0.16,0.09,0.02,0.03,0.02,0.02,0.03,0.01,0.01,0.02,0.01,0.05,0.07,0.01,0.01,0.06,0.11,0.01,0.01,0.0726399765047,0.00767941951195,0.08,0.04,0.05,0.07,0.01,9.45904523013
400,0.01,0.03,0.05,0.02,0.02,0.03,0.03,0.03,0.02,0.12,0.01,0.06,0.08,0.01,0.03,0.02,0.02,0.07,0.06,0.11611905793,0.00806446255954,0.01,0.02,0.03,0.21,0.01,14.3988588294
401,0.22,0.03,0.01,0.01,0.14,0.06,0.04,0.04,0.03,0.09,0.01,0.01,0.01,0.02,0.02,0.01,0.11,0.03,0.04,0.0149432428075,0.00797678148242,0.01,0.02,0.01,0.02,0.01,1.87334238006
402,0.04,0.06,0.11,0.02,0.05,0.02,0.05,0.02,0.02,0.01,0.03,0.09,0.02,0.01,0.08,0.02,0.02,0.01,0.08,0.102003226801,0.00797952355756,0.08,0.06,0.02,0.05,0.03,12.783122459
403,0.01,0.04,0.08,0.01,0.01,0.01,0.17,0.2,0.01,0.03,0.03,0.02,0.05,0.05,0.02,0.02,0.05,0.01,0.01,0.0520068041427,0.00797684389242,0.02,0.02,0.03,0.02,0.08,6.51972194067
404,0.06,0.03,0.02,0.19,0.01,0.06,0.03,0.05,0.03,0.02,0.01,0.11,0.01,0.01,0.03,0.04,0.02,0.02,0.01,0.0945400821142,0.00597715473612,0.07,0.01,0.06,0.05,0.05,15.8169039096
405,0.07,0.05,0.08,0.11,0.03,0.02,0.03,0.07,0.02,0.06,0.04,0.04,0.01,0.02,0.02,0.12,0.01,0.02,0.04,0.109996463954,0.00665159361206,0.01,0.02,0.02,0.02,0.07,16.5368587394
406,0.03,0.04,0.01,0.02,0.01,0.02,0.03,0.01,0.06,0.11,0.04,0.05,0.01,0.01,0.04,0.09,0.02,0.04,0.04,0.157750990214,0.00674020886914,0.09,0.03,0.07,0.03,0.1,23.404466134
407,0.04,0.05,0.03,0.03,0.1,0.02,0.05,0.03,0.03,0.03,0.02,0.04,0.01,0.06,0.05,0.02,0.08,0.04,0.03,0.116521495748,0.00809110287863,0.1,0.07,0.03,0.01,0.03,14.4011882553
408,0.02,0.08,0.07,0.11,0.01,0.03,0.07,0.05,0.02,0.06,0.05,0.01,0.03,0.03,0.09,0.01,0.04,0.01,0.02,0.106689173765,0.00655640871422,0.01,0.02,0.02,0.06,0.08,16.2725019771
409,0.01,0.01,0.02,0.01,0.05,0.04,0.06,0.01,0.03,0.04,0.04,0.08,0.05,0.19,0.03,0.03,0.01,0.03,0.1,0.0930834397924,0.00688378036153,0.05,0.02,0.01,0.01,0.07,13.5221397116
410,0.05,0.01,0.07,0.02,0.02,0.01,0.02,0.02,0.1,0.02,0.02,0.01,0.01,0.03,0.03,0.15,0.05,0.03,0.05,0.141473633454,0.0110583490692,0.01,0.15,0.03,0.07,0.02,12.7933774354
411,0.03,0.02,0.06,0.03,0.02,0.02,0.02,0.01,0.13,0.01,0.09,0.04,0.04,0.1,0.02,0.02,0.09,0.02,0.1,0.123808503323,0.00719620935676,0.01,0.04,0.03,0.03,0.02,17.2046833527
412,0.04,0.06,0.04,0.03,0.01,0.04,0.02,0.03,0.04,0.01,0.01,0.13,0.04,0.1,0.03,0.02,0.06,0.01,0.02,0.132700012023,0.00684205437468,0.03,0.03,0.1,0.02,0.08,19.3947613913
413,0.02,0.02,0.02,0.15,0.01,0.04,0.03,0.1,0.05,0.04,0.03,0.02,0.1,0.12,0.02,0.01,0.02,0.05,0.02,0.100212946698,0.00620810264742,0.01,0.01,0.03,0.02,0.06,16.1422824958
414,0.01,0.09,0.02,0.03,0.05,0.02,0.03,0.03,0.04,0.09,0.03,0.04,0.07,0.04,0.04,0.16,0.02,0.04,0.03,0.154172020599,0.00708003766358,0.01,0.02,0.01,0.02,0.06,21.7755932843
415,0.08,0.05,0.02,0.04,0.01,0.04,0.03,0.06,0.02,0.02,0.01,0.12,0.01,0.03,0.08,0.01,0.06,0.03,0.02,0.102089503051,0.00818459758647,0.02,0.07,0.12,0.03,0.02,12.4733686626
416,0.02,0.02,0.05,0.03,0.13,0.02,0.01,0.04,0.04,0.07,0.02,0.06,0.01,0.01,0.03,0.02,0.03,0.01,0.01,0.167374792045,0.00965129170676,0.06,0.11,0.1,0.02,0.08,17.3422166826
417,0.06,0.04,0.02,0.01,0.01,0.07,0.06,0.07,0.05,0.05,0.01,0.01,0.07,0.11,0.06,0.03,0.02,0.04,0.06,0.0642654169701,0.00751820811105,0.01,0.04,0.02,0.07,0.01,8.54796994454
418,0.1,0.05,0.04,0.04,0.01,0.04,0.02,0.01,0.11,0.05,0.08,0.01,0.05,0.01,0.02,0.03,0.02,0.01,0.03,0.101464974701,0.0085720309512,0.04,0.09,0.03,0.07,0.04,11.836748523
419,0.01,0.01,0.02,0.06,0.09,0.09,0.02,0.13,0.08,0.07,0.11,0.06,0.02,0.01,0.02,0.09,0.01,0.02,0.02,0.120861193637,0.00731466414377,0.02,0.01,0.01,0.01,0.01,16.5231364368
420,0.11,0.03,0.01,0.04,0.16,0.02,0.11,0.02,0.04,0.03,0.07,0.04,0.03,0.02,0.03,0.02,0.01,0.04,0.02,0.0284298323178,0.00838870624887,0.02,0.05,0.06,0.01,0.01,3.38906041937
421,0.01,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.02,0.11,0.05,0.04,0.05,0.11,0.05,0.09,0.01,0.05,0.04,0.140616298618,0.00748963182241,0.06,0.05,0.04,0.01,0.01,18.7747945363
422,0.01,0.01,0.05,0.01,0.04,0.12,0.05,0.12,0.02,0.06,0.11,0.01,0.01,0.01,0.01,0.05,0.03,0.02,0.07,0.108830133278,0.00810216317887,0.03,0.04,0.07,0.04,0.01,13.4322317232
423,0.02,0.01,0.06,0.11,0.07,0.05,0.01,0.08,0.07,0.03,0.03,0.01,0.01,0.04,0.01,0.02,0.02,0.11,0.02,0.133136378934,0.00722570569441,0.01,0.06,0.02,0.03,0.1,18.4253807953
424,0.07,0.02,0.01,0.06,0.1,0.04,0.03,0.05,0.02,0.04,0.03,0.06,0.01,0.01,0.14,0.04,0.05,0.03,0.03,0.0897906702495,0.00723758207208,0.06,0.01,0.06,0.02,0.01,12.4061695405
425,0.01,0.03,0.04,0.03,0.07,0.08,0.04,0.08,0.02,0.09,0.03,0.02,0.03,0.1,0.03,0.02,0.01,0.02,0.08,0.109372672377,0.00755930782713,0.01,0.04,0.04,0.05,0.03,14.4686094121
426,0.08,0.11,0.06,0.02,0.04,0.01,0.13,0.02,0.09,0.08,0.01,0.01,0.02,0.03,0.01,0.01,0.02,0.01,0.09,0.0563125311866,0.0072908083402,0.01,0.01,0.07,0.04,0.02,7.72377061074
427,0.02,0.11,0.02,0.01,0.04,0.07,0.07,0.04,0.01,0.05,0.1,0.06,0.06,0.02,0.02,0.01,0.03,0.1,0.02,0.107145909346,0.0069623941019,0.02,0.03,0.02,0.01,0.06,15.3892336139
428,0.01,0.02,0.01,0.03,0.05,0.03,0.06,0.02,0.01,0.01,0.01,0.12,0.02,0.01,0.01,0.06,0.04,0.05,0.03,0.140150070885,0.00983873525401,0.08,0.15,0.01,0.02,0.14,14.2447242726
429,0.05,0.06,0.01,0.05,0.02,0.01,0.02,0.01,0.08,0.02,0.11,0.13,0.01,0.02,0.06,0.09,0.01,0.01,0.01,0.131048475569,0.00971351128564,0.05,0.13,0.01,0.02,0.01,13.491359789
430,0.04,0.15,0.01,0.05,0.04,0.04,0.08,0.03,0.03,0.01,0.09,0.01,0.01,0.01,0.04,0.02,0.17,0.01,0.06,0.113398328566,0.00735687146703,0.01,0.04,0.01,0.02,0.02,15.4139336367
431,0.1,0.06,0.05,0.04,0.02,0.01,0.06,0.03,0.03,0.03,0.01,0.05,0.05,0.04,0.06,0.07,0.03,0.03,0.02,0.0739778122425,0.00810300508701,0.05,0.07,0.04,0.04,0.01,9.1296761446
432,0.02,0.01,0.03,0.05,0.12,0.02,0.02,0.01,0.03,0.01,0.19,0.03,0.03,0.02,0.03,0.01,0.02,0.09,0.07,0.119303623118,0.00843969047076,0.03,0.07,0.03,0.03,0.03,14.1360187949
433,0.08,0.11,0.01,0.06,0.01,0.02,0.05,0.06,0.08,0.01,0.01,0.06,0.01,0.03,0.02,0.06,0.18,0.02,0.05,0.107211145003,0.00674153555418,0.01,0.01,0.02,0.02,0.01,15.9030749213
434,0.02,0.08,0.04,0.03,0.03,0.08,0.01,0.14,0.05,0.03,0.02,0.01,0.09,0.03,0.02,0.01,0.01,0.01,0.1,0.131621412096,0.00675770607893,0.01,0.01,0.01,0.01,0.15,19.4772324452
435,0.02,0.02,0.04,0.01,0.01,0.05,0.04,0.02,0.07,0.06,0.06,0.01,0.02,0.02,0.09,0.12,0.04,0.02,0.04,0.143871348912,0.00797579981798,0.05,0.05,0.09,0.01,0.04,18.0384854429
436,0.04,0.1,0.04,0.11,0.1,0.01,0.01,0.03,0.04,0.01,0.08,0.04,0.02,0.04,0.02,0.08,0.04,0.01,0.02,0.136873361131,0.00697235466241,0.04,0.01,0.05,0.04,0.02,19.6308661505
437,0.02,0.03,0.1,0.01,0.08,0.03,0.02,0.01,0.01,0.01,0.02,0.03,0.06,0.01,0.04,0.11,0.15,0.03,0.03,0.142377808495,0.0073035717325,0.09,0.01,0.01,0.08,0.01,19.4942712565
438,0.01,0.09,0.08,0.08,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.05,0.05,0.05,0.04,0.02,0.04,0.02,0.02,0.142216610947,0.00733771230252,0.04,0.02,0.07,0.09,0.02,19.3816008428
439,0.08,0.01,0.03,0.06,0.02,0.12,0.03,0.01,0.02,0.01,0.03,0.13,0.01,0.08,0.05,0.01,0.01,0.03,0.02,0.0782053417966,0.00620158883722,0.04,0.03,0.02,0.01,0.14,12.6105331794
440,0.01,0.01,0.06,0.01,0.02,0.02,0.04,0.02,0.09,0.01,0.01,0.02,0.07,0.12,0.02,0.01,0.07,0.02,0.02,0.12265245416,0.00826400573777,0.12,0.06,0.05,0.11,0.01,14.8417677881
441,0.01,0.08,0.04,0.01,0.1,0.02,0.02,0.03,0.04,0.09,0.02,0.1,0.02,0.1,0.03,0.05,0.01,0.02,0.01,0.151773017321,0.00813882063259,0.01,0.07,0.03,0.04,0.05,18.648035652
442,0.03,0.1,0.02,0.03,0.05,0.05,0.05,0.01,0.03,0.05,0.06,0.07,0.04,0.11,0.03,0.01,0.05,0.02,0.03,0.105623243735,0.00686923391497,0.07,0.01,0.02,0.05,0.01,15.3762770408
443,0.02,0.01,0.02,0.01,0.06,0.03,0.01,0.13,0.07,0.03,0.15,0.01,0.01,0.08,0.01,0.02,0.01,0.1,0.01,0.11955074418,0.00805482654784,0.03,0.01,0.07,0.09,0.01,14.8421252115
444,0.01,0.01,0.02,0.12,0.02,0.01,0.26,0.04,0.01,0.03,0.08,0.04,0.04,0.03,0.02,0.03,0.08,0.05,0.02,-0.00690078375924,0.00732396296413,0.01,0.01,0.03,0.01,0.02,-0.942219914689
445,0.06,0.01,0.04,0.05,0.01,0.1,0.04,0.01,0.04,0.02,0.01,0.01,0.01,0.07,0.12,0.06,0.01,0.07,0.06,0.085277302941,0.00798412085947,0.01,0.08,0.01,0.02,0.08,10.6808632337
446,0.03,0.06,0.02,0.04,0.06,0.02,0.01,0.06,0.07,0.01,0.05,0.03,0.02,0.06,0.08,0.02,0.12,0.02,0.08,0.130563454873,0.00713615080286,0.01,0.02,0.04,0.06,0.01,18.2960616277
447,0.01,0.03,0.03,0.02,0.09,0.03,0.02,0.03,0.05,0.07,0.09,0.03,0.06,0.09,0.01,0.03,0.02,0.09,0.04,0.128389858714,0.00742525840267,0.04,0.04,0.03,0.04,0.01,17.2909617082
448,0.1,0.03,0.09,0.04,0.05,0.03,0.07,0.06,0.05,0.02,0.03,0.02,0.02,0.02,0.02,0.07,0.01,0.04,0.02,0.0566505550415,0.0072457658465,0.07,0.01,0.05,0.07,0.01,7.81843579294
449,0.01,0.05,0.03,0.03,0.02,0.11,0.04,0.1,0.05,0.01,0.02,0.03,0.08,0.01,0.03,0.05,0.01,0.04,0.05,0.118644377195,0.00742231383479,0.01,0.03,0.1,0.03,0.06,15.9848235787
450,0.05,0.01,0.01,0.02,0.02,0.03,0.13,0.01,0.03,0.19,0.03,0.01,0.02,0.01,0.03,0.08,0.04,0.01,0.14,0.0631546336302,0.00723981255769,0.01,0.01,0.03,0.07,0.01,8.72324153796
451,0.01,0.02,0.01,0.01,0.05,0.11,0.05,0.02,0.03,0.01,0.05,0.03,0.07,0.07,0.08,0.01,0.03,0.1,0.03,0.0966148047391,0.00687274016985,0.08,0.02,0.05,0.02,0.04,14.0576833041
452,0.03,0.09,0.01,0.02,0.11,0.08,0.04,0.01,0.05,0.04,0.08,0.04,0.06,0.02,0.03,0.05,0.07,0.04,0.01,0.118102371391,0.00726039032253,0.02,0.01,0.04,0.04,0.01,16.2666697167
453,0.06,0.02,0.12,0.02,0.09,0.02,0.09,0.01,0.03,0.05,0.03,0.01,0.01,0.03,0.04,0.06,0.03,0.02,0.07,0.0833627755846,0.00946862270692,0.01,0.09,0.07,0.01,0.01,8.80410785866
454,0.01,0.13,0.08,0.1,0.02,0.03,0.04,0.01,0.03,0.01,0.03,0.01,0.04,0.07,0.02,0.05,0.05,0.02,0.06,0.140154620454,0.00735086908381,0.04,0.05,0.04,0.03,0.03,19.0664013814
455,0.08,0.03,0.09,0.02,0.01,0.05,0.03,0.02,0.02,0.03,0.01,0.01,0.02,0.05,0.01,0.02,0.07,0.02,0.06,0.108313648489,0.0100400651782,0.02,0.13,0.05,0.09,0.06,10.7881419659
456,0.01,0.05,0.06,0.06,0.01,0.01,0.02,0.09,0.02,0.01,0.02,0.03,0.05,0.01,0.07,0.04,0.02,0.07,0.11,0.11529578704,0.00795838893589,0.01,0.03,0.04,0.15,0.01,14.4873275192
457,0.08,0.07,0.03,0.04,0.04,0.02,0.04,0.04,0.02,0.02,0.08,0.02,0.01,0.02,0.05,0.01,0.06,0.05,0.06,0.101489883657,0.00848371838925,0.05,0.09,0.04,0.02,0.04,11.9629010535
458,0.04,0.27,0.01,0.01,0.02,0.02,0.07,0.03,0.01,0.05,0.04,0.03,0.02,0.09,0.07,0.01,0.04,0.02,0.03,0.119616368873,0.00745289645792,0.06,0.01,0.01,0.03,0.01,16.0496485559
