,AAL,ADM,AES,AGN,ALKS,portfolioreturn,portfoliostandarddeviation,returnoverrisk
810,-0.0135,-0.0115,0.028,-0.0065,-0.01,0.00193387438802,0.000466003230948,4.14991626578
811,-0.0185,-0.008,0.0465,-0.007,-0.0175,0.00191571669843,0.00068979188426,2.77723867466
812,-0.0095,-0.007,0.014,-0.017,-0.018,0.00446044998941,0.00048755994321,9.14851609844
813,-0.0115,-0.0195,0.027,-0.0085,-0.0065,0.00262696961934,0.000473264889269,5.55073845304
814,-0.0185,-0.008,0.0335,-0.007,-0.0145,0.00191135391353,0.000573833226014,3.33085263606
815,-0.015,-0.018,0.039,-0.011,-0.0095,0.00282658728804,0.000616416919489,4.58551217313
816,-0.0095,-0.0115,0.037,-0.0135,-0.0165,0.00359873170162,0.000581679626863,6.18679344337
817,-0.011,-0.019,0.0495,-0.0175,-0.014,0.00425907227746,0.000738704569728,5.76559622343
818,-0.0155,-0.008,0.0115,-0.011,-0.0065,0.00232804545083,0.000422821082142,5.5059824336
819,-0.0125,-0.0065,0.0165,-0.0145,-0.018,0.00388267737729,0.000493395304862,7.86930345511
820,-0.009,-0.0195,0.0145,-0.0105,-0.0105,0.00369956712865,0.000414818029173,8.9185302192
821,-0.02,-0.013,0.0205,-0.0195,-0.012,0.00429078066163,0.000643955623892,6.66316202923
822,-0.0185,-0.0115,0.0105,-0.014,-0.0095,0.00332212120525,0.000520958068528,6.37694548937
823,-0.018,-0.019,0.0125,-0.0075,-0.019,0.00382497933457,0.000531447572826,7.1972844174
824,-0.0115,-0.0115,0.04,-0.0105,-0.0085,0.00219846008499,0.000570619936388,3.8527572291
825,-0.016,-0.0185,0.0275,-0.0135,-0.015,0.00404572263093,0.000593042224052,6.82198074075
826,-0.0175,-0.006,0.013,-0.0115,-0.016,0.00310505466435,0.000498868609502,6.22419331506
827,-0.017,-0.0105,0.017,-0.0105,-0.0165,0.00328520289075,0.000508123401444,6.46536428239
828,-0.019,-0.014,0.015,-0.0135,-0.0055,0.00292824549633,0.000526893085816,5.55757054925
829,-0.006,-0.0145,0.0275,-0.0125,-0.0075,0.0030992170795,0.000445690680127,6.9537399315
830,-0.0055,-0.0185,0.0475,-0.0185,-0.014,0.00457949924907,0.000698373925102,6.5573743298
831,-0.0185,-0.0135,0.044,-0.0085,-0.015,0.00240442574135,0.000678603637458,3.54319607003
832,-0.007,-0.0075,0.0215,-0.014,-0.0105,0.00317723808664,0.00041898976489,7.58309236379
833,-0.0165,-0.01,0.0415,-0.0155,-0.0095,0.00278826275444,0.000665835897369,4.18761254155
834,-0.01,-0.0115,0.0255,-0.015,-0.008,0.00323148296566,0.000480913845047,6.71946336947
835,-0.02,-0.0135,0.0345,-0.0115,-0.0195,0.00350184302698,0.000664556322001,5.26944505838
836,-0.0075,-0.0145,0.02,-0.011,-0.0155,0.00379191340067,0.000430521502647,8.8077212807
837,-0.0145,-0.0055,0.0195,-0.016,-0.007,0.0028106319626,0.000490791352342,5.72673489293
838,-0.0165,-0.0185,0.04,-0.02,-0.009,0.00417078444001,0.00071486931877,5.83433129734
839,-0.0165,-0.016,0.0155,-0.019,-0.006,0.00406814126613,0.000565305096526,7.19636403622
840,-0.0055,-0.02,0.024,-0.009,-0.0065,0.0029866649494,0.000408814465155,7.30567336523
841,-0.02,-0.008,0.0205,-0.0135,-0.0115,0.00288922943004,0.000562598914385,5.13550480843
842,-0.0145,-0.009,0.048,-0.0145,-0.0105,0.00255893382627,0.000696774327588,3.67254321084
843,-0.0105,-0.009,0.0375,-0.012,-0.017,0.00316962721835,0.000577736317533,5.48628694815
844,-0.008,-0.02,0.027,-0.0165,-0.007,0.00407971070393,0.000517597293216,7.88201707661
845,-0.02,-0.006,0.0405,-0.0095,-0.015,0.00199125560325,0.000659772669805,3.01809349551
846,-0.011,-0.016,0.0305,-0.016,-0.012,0.00401193069736,0.000562833878235,7.12809028117
847,-0.014,-0.0195,0.049,-0.0065,-0.017,0.0027905078824,0.000694754030088,4.01654076342
848,-0.0055,-0.006,0.0335,-0.0175,-0.0085,0.00317701161573,0.000525435528113,6.04643471131
849,-0.011,-0.013,0.0325,-0.016,-0.006,0.00312224764958,0.000546164858055,5.71667620781
850,-0.014,-0.0105,0.0475,-0.0115,-0.0065,0.00183229254287,0.000660323147273,2.77484221238
851,-0.012,-0.014,0.0105,-0.017,-0.016,0.00483530964875,0.000515549546421,9.37894268808
852,-0.014,-0.008,0.0215,-0.019,-0.0145,0.004206457707,0.000568023703833,7.40542635565
853,-0.007,-0.0165,0.0365,-0.01,-0.0155,0.00343464872363,0.000542874961826,6.32677681815
854,-0.0175,-0.0055,0.048,-0.019,-0.018,0.00365048345504,0.000781650486898,4.67022475676
855,-0.02,-0.0155,0.0135,-0.017,-0.012,0.00425848308978,0.000606342381626,7.02323178921
856,-0.017,-0.019,0.0295,-0.0135,-0.009,0.0034109432491,0.000594390434696,5.73855676336
857,-0.01,-0.0095,0.029,-0.016,-0.0195,0.0042994709534,0.000563617965708,7.62834262743
858,-0.011,-0.013,0.0395,-0.0095,-0.008,0.00213789431363,0.000557773032106,3.8329108626
859,-0.016,-0.007,0.0305,-0.0145,-0.007,0.00240197062219,0.000557909838003,4.30530250334
860,-0.0195,-0.02,0.0105,-0.0085,-0.0095,0.00311461535985,0.000520428667932,5.98471135771
861,-0.0105,-0.014,0.0205,-0.0105,-0.0195,0.00397586913286,0.000476678344398,8.34077985626
862,-0.0185,-0.02,0.0105,-0.0105,-0.016,0.00410988440427,0.000552130578129,7.44368192429
863,-0.0195,-0.016,0.019,-0.015,-0.0165,0.00432336232117,0.000613179651561,7.05072699358
864,-0.0155,-0.017,0.047,-0.011,-0.009,0.00249889124482,0.000683937488569,3.65368368686
865,-0.017,-0.017,0.0455,-0.0145,-0.01,0.00314229572538,0.000711447891193,4.41676159882
866,-0.009,-0.02,0.035,-0.009,-0.007,0.00268583063689,0.00052077460369,5.1573763733
867,-0.0145,-0.0115,0.042,-0.006,-0.018,0.00230881339065,0.000616239588748,3.74661646671
868,-0.0165,-0.0055,0.0275,-0.0125,-0.0175,0.00307085982975,0.000564531415307,5.43966154316
869,-0.007,-0.0175,0.0275,-0.0065,-0.009,0.00251750864241,0.000423397379113,5.94597124735
870,-0.018,-0.02,0.022,-0.012,-0.01,0.00349775083307,0.000563792656221,6.20396664355
871,-0.011,-0.01,0.013,-0.008,-0.0175,0.00321365439438,0.000398868139501,8.05693430015
872,-0.016,-0.0185,0.0275,-0.009,-0.01,0.00283506157839,0.000534953146684,5.29964464358
873,-0.011,-0.0075,0.032,-0.0185,-0.0195,0.00443474410041,0.000614600054715,7.21565848618
874,-0.008,-0.0075,0.0255,-0.0105,-0.0105,0.00250539877904,0.000418022547404,5.99345368951
875,-0.014,-0.0145,0.035,-0.0105,-0.0095,0.00258394828474,0.000560469792928,4.61032568989
876,-0.0065,-0.0075,0.0365,-0.017,-0.0075,0.00302248993194,0.000549603562809,5.49940017945
877,-0.0165,-0.0165,0.033,-0.0195,-0.0115,0.00433980024279,0.00066792359148,6.4974501547
878,-0.006,-0.0175,0.014,-0.0135,-0.0115,0.0042082691025,0.000412301890389,10.206766451
879,-0.0055,-0.02,0.0305,-0.016,-0.0165,0.0049444469172,0.000558928509195,8.84629578892
880,-0.012,-0.0135,0.0455,-0.007,-0.016,0.00242014408073,0.000631324866737,3.83343696445
881,-0.01,-0.017,0.0425,-0.0095,-0.006,0.00222193207077,0.000585146264023,3.79722508265
882,-0.012,-0.0055,0.0215,-0.01,-0.0155,0.00274186031894,0.000444816302154,6.16402839929
883,-0.0165,-0.0145,0.021,-0.006,-0.011,0.00227173163426,0.000469397088652,4.83967985566
884,-0.0085,-0.006,0.0315,-0.0075,-0.0125,0.00196001602516,0.000453825281094,4.31887800617
885,-0.011,-0.013,0.0465,-0.011,-0.015,0.0029162501055,0.000652962368376,4.46618403562
886,-0.007,-0.0095,0.024,-0.0095,-0.009,0.00242227892503,0.000387902041271,6.24456349107
887,-0.01,-0.0075,0.036,-0.014,-0.0115,0.00286108595994,0.000554112257485,5.16336883239
888,-0.0055,-0.015,0.0355,-0.02,-0.019,0.00530679603241,0.000630741701748,8.41358042079
889,-0.0135,-0.0095,0.017,-0.019,-0.0155,0.00454501411728,0.000555021608352,8.18889579952
890,-0.02,-0.014,0.038,-0.0095,-0.0165,0.00284662788198,0.000661465955736,4.30351382002
891,-0.009,-0.016,0.028,-0.013,-0.014,0.00385338115386,0.000508585781125,7.57665923208
892,-0.0075,-0.008,0.024,-0.007,-0.018,0.00279369213006,0.000411546818823,6.78827293101
893,-0.0135,-0.0155,0.03,-0.0145,-0.015,0.00397509486471,0.000579368108386,6.86108677225
894,-0.013,-0.013,0.0165,-0.012,-0.011,0.00329941009504,0.00045225598777,7.29544811846
895,-0.018,-0.0135,0.012,-0.0145,-0.02,0.0045950394928,0.000581773794994,7.89832669045
896,-0.017,-0.0165,0.046,-0.008,-0.017,0.00276640197876,0.000692259330255,3.99619312858
897,-0.013,-0.008,0.048,-0.0135,-0.009,0.00221291523503,0.000673021774172,3.28802918413
898,-0.0175,-0.018,0.01,-0.0175,-0.0165,0.00514208485073,0.000606664188715,8.47599866019
899,-0.02,-0.008,0.0195,-0.018,-0.0175,0.00422284964208,0.000635976837465,6.6399425157
900,-0.0185,-0.0055,0.035,-0.016,-0.0125,0.00289383156881,0.000647072081138,4.47219352088
901,-0.0135,-0.0095,0.0255,-0.015,-0.0055,0.00271868368876,0.000502904803846,5.4059608657
902,-0.0115,-0.0055,0.014,-0.0145,-0.019,0.00398745342685,0.000478835526667,8.3273967882
903,-0.006,-0.012,0.028,-0.013,-0.0155,0.0037655586318,0.00048124582457,7.82460530472
904,-0.007,-0.007,0.038,-0.0175,-0.007,0.00296225145444,0.000568286449794,5.2126026505
905,-0.0155,-0.0195,0.0305,-0.0135,-0.0155,0.00412281482231,0.000610419050047,6.75407299624
906,-0.012,-0.0125,0.031,-0.013,-0.016,0.00361583472946,0.000552597922745,6.54333753464
907,-0.009,-0.019,0.0235,-0.007,-0.011,0.0029520585731,0.000428433798638,6.89034941334
908,-0.018,-0.017,0.041,-0.011,-0.0185,0.00351560927353,0.000688898027436,5.1032360865
909,-0.0085,-0.0145,0.0485,-0.0145,-0.013,0.00341556464118,0.000677360921005,5.04245895396
910,-0.0115,-0.01,0.0335,-0.0135,-0.0065,0.0024978458794,0.000529354997444,4.71865929567
911,-0.018,-0.0135,0.014,-0.0055,-0.0195,0.00307983446695,0.000495239835355,6.21887466855
912,-0.0145,-0.0165,0.033,-0.008,-0.018,0.00323440355577,0.000570931592407,5.66513326427
913,-0.02,-0.019,0.0295,-0.0055,-0.0195,0.00311498980733,0.00060956222566,5.11020807425
914,-0.009,-0.01,0.0185,-0.0155,-0.018,0.00437872624321,0.000486852608804,8.99394634849
915,-0.016,-0.0145,0.045,-0.017,-0.008,0.00317376813648,0.000706589016368,4.49167488166
916,-0.008,-0.0135,0.0155,-0.008,-0.011,0.00287510243268,0.000353289658271,8.13808829489
917,-0.008,-0.0135,0.0385,-0.009,-0.017,0.00310990252905,0.000556769855538,5.58561584849
918,-0.0155,-0.0075,0.034,-0.0085,-0.0095,0.00168114812195,0.000537210591314,3.12940241523
919,-0.01,-0.009,0.048,-0.0135,-0.008,0.00227974484206,0.00065154961763,3.49895814589
920,-0.01,-0.012,0.047,-0.018,-0.011,0.00355589084482,0.000689382297344,5.15808261762
921,-0.0145,-0.016,0.0215,-0.018,-0.009,0.00413157632583,0.000560191763787,7.3752893079
922,-0.019,-0.0065,0.034,-0.012,-0.0115,0.0022522123019,0.000607857740058,3.70516348394
923,-0.013,-0.01,0.018,-0.0085,-0.0115,0.00252022049863,0.000414766150794,6.07624439412
924,-0.0105,-0.0085,0.0275,-0.014,-0.0055,0.00252036008594,0.000472869317883,5.3299294131
925,-0.009,-0.012,0.0135,-0.0055,-0.008,0.00207562480114,0.000310417317485,6.68656252156
926,-0.017,-0.02,0.01,-0.01,-0.01,0.00348434336918,0.00049876517756,6.98593952814
927,-0.0055,-0.0145,0.025,-0.0065,-0.013,0.0027751091021,0.000396171148569,7.00482382963
928,-0.014,-0.0105,0.0285,-0.008,-0.006,0.00166301717065,0.000471129985744,3.52984785722
929,-0.0155,-0.0145,0.031,-0.0095,-0.016,0.00312550554072,0.000563144548189,5.55009464403
930,-0.019,-0.0115,0.04,-0.0075,-0.0185,0.00251207674002,0.000653477872294,3.84416496185
931,-0.01,-0.017,0.015,-0.016,-0.0135,0.00462500127382,0.000490255937569,9.43385060619
932,-0.0155,-0.015,0.0385,-0.0195,-0.0175,0.00472269444061,0.000712514647502,6.62820681254
933,-0.015,-0.01,0.0335,-0.0195,-0.0085,0.00354424903451,0.000628144960467,5.642406224
934,-0.006,-0.017,0.0195,-0.0125,-0.011,0.0038346411988,0.000419283580944,9.14569845583
935,-0.0085,-0.0155,0.013,-0.016,-0.0195,0.00519309301373,0.000500574747757,10.3742608611
936,-0.02,-0.0155,0.0245,-0.008,-0.0125,0.00263841553992,0.000558162960144,4.72696278385
937,-0.0175,-0.0065,0.032,-0.013,-0.0135,0.00269885248079,0.000592736574001,4.55320727482
938,-0.0095,-0.018,0.0495,-0.0155,-0.0165,0.00415603362931,0.000719808607892,5.7738037358
939,-0.008,-0.017,0.0205,-0.0125,-0.0105,0.00370444541702,0.000438419918938,8.44953720622
940,-0.0165,-0.016,0.0175,-0.018,-0.009,0.00416537988138,0.000570188923813,7.30526270753
941,-0.0165,-0.008,0.027,-0.0155,-0.0075,0.00275621237043,0.00055490911165,4.96696181872
942,-0.0155,-0.011,0.025,-0.0145,-0.0125,0.00341665296447,0.000547572753169,6.23963289754
943,-0.02,-0.0085,0.0155,-0.0085,-0.014,0.00250545210281,0.000508844708737,4.92380496406
944,-0.018,-0.0065,0.048,-0.009,-0.012,0.00153882893497,0.000692066927996,2.22352618327
945,-0.016,-0.0075,0.036,-0.0195,-0.0105,0.00345643773354,0.000657726588361,5.25512849063
946,-0.0155,-0.0165,0.037,-0.0105,-0.0155,0.00325848989934,0.00061742563435,5.27754229507
947,-0.017,-0.012,0.0175,-0.018,-0.0185,0.00477865433228,0.000608080168755,7.85859262943
948,-0.02,-0.0185,0.0475,-0.0135,-0.0145,0.00342534053266,0.000766538225703,4.46858410684
949,-0.0135,-0.0065,0.0205,-0.0165,-0.014,0.00367763422338,0.000522130040867,7.04352160484
950,-0.0125,-0.019,0.042,-0.013,-0.0085,0.00312619515357,0.000633994392921,4.93095079148
951,-0.0195,-0.014,0.0315,-0.0145,-0.0165,0.00379768336327,0.000655698627032,5.79181228494
952,-0.006,-0.0085,0.0185,-0.0095,-0.007,0.00229487050619,0.000328506835038,6.98576182113
953,-0.0165,-0.014,0.0425,-0.0065,-0.007,0.0014195616002,0.000616188278665,2.30377897365
954,-0.011,-0.0125,0.0495,-0.0155,-0.0115,0.00316655076752,0.000700572130542,4.51994966609
955,-0.0135,-0.007,0.0365,-0.017,-0.015,0.00353266999239,0.000628639773022,5.61954579394
956,-0.016,-0.006,0.0455,-0.0195,-0.0195,0.00402007167248,0.000760373277466,5.28697127006
957,-0.0115,-0.0065,0.0245,-0.0135,-0.0165,0.00342108908118,0.000500434933332,6.83623155243
958,-0.0155,-0.008,0.021,-0.007,-0.0095,0.00178123373892,0.000435948865957,4.08587767515
959,-0.0135,-0.0145,0.0385,-0.0085,-0.016,0.00285423637444,0.000592409411494,4.81801321698
960,-0.018,-0.0095,0.0175,-0.0055,-0.006,0.00132363181163,0.000436082904422,3.0352756281
961,-0.014,-0.015,0.033,-0.0055,-0.0115,0.00208173595689,0.000519849900332,4.00449428876
962,-0.0185,-0.0055,0.032,-0.0155,-0.014,0.00303357954983,0.000628538182775,4.82640455737
963,-0.0125,-0.008,0.019,-0.015,-0.016,0.00382576036695,0.000500578616605,7.64267637499
964,-0.0085,-0.0105,0.033,-0.02,-0.006,0.00361087774529,0.000565821004976,6.38166083184
965,-0.0175,-0.0085,0.0205,-0.0065,-0.019,0.00264862657111,0.000500132968863,5.29584477731
966,-0.0065,-0.017,0.014,-0.0155,-0.0195,0.00527030033456,0.000486928092093,10.8235700921
967,-0.013,-0.014,0.033,-0.0175,-0.0085,0.00362158487909,0.000593649466299,6.10054431897
968,-0.02,-0.0055,0.039,-0.009,-0.013,0.00170570140203,0.000637622008029,2.67509806837
969,-0.016,-0.0175,0.021,-0.0095,-0.0195,0.00393267217795,0.000543713550958,7.23298540385
970,-0.0095,-0.01,0.0275,-0.0055,-0.01,0.0017806593043,0.000412049422824,4.32147020642
971,-0.009,-0.008,0.023,-0.0055,-0.0085,0.00158520701183,0.000359540303934,4.40898278853
972,-0.0195,-0.018,0.0365,-0.0105,-0.019,0.00362737859892,0.000675195041597,5.37234187967
973,-0.009,-0.0065,0.011,-0.014,-0.0145,0.00367881477967,0.000411435203651,8.94141956504
974,-0.009,-0.02,0.043,-0.0185,-0.0115,0.00445278595461,0.000674818426643,6.59849491182
975,-0.0195,-0.0055,0.0495,-0.009,-0.0195,0.0021319703563,0.000741482080041,2.87528237524
976,-0.017,-0.007,0.043,-0.02,-0.017,0.0039578049887,0.000746067478283,5.304888772
977,-0.0185,-0.0085,0.0155,-0.019,-0.019,0.0047054751228,0.000627322010939,7.50089274846
978,-0.011,-0.008,0.015,-0.0145,-0.018,0.00408137285029,0.000475788903633,8.57811693194
979,-0.0185,-0.0105,0.038,-0.0105,-0.014,0.00251334103914,0.000634795614229,3.95929175124
980,-0.0115,-0.0165,0.0355,-0.0145,-0.0135,0.00383787149131,0.000595146539565,6.44861598979
981,-0.0145,-0.008,0.011,-0.012,-0.0075,0.00262600410659,0.000422122902682,6.22094676671
982,-0.013,-0.0175,0.0235,-0.0185,-0.014,0.00483028317612,0.00058605092772,8.24208775661
983,-0.011,-0.015,0.0295,-0.007,-0.0175,0.00308511520206,0.000498539235746,6.18830972741
984,-0.02,-0.007,0.038,-0.0095,-0.0075,0.00137790251189,0.000620225665818,2.22161478931
985,-0.014,-0.016,0.031,-0.0065,-0.011,0.00231595874092,0.000512281830915,4.52086839929
986,-0.019,-0.019,0.013,-0.018,-0.0105,0.00458956549253,0.000611660584115,7.50345144304
987,-0.0185,-0.0195,0.035,-0.0075,-0.02,0.00343873571908,0.000642701367539,5.35044095557
988,-0.008,-0.018,0.0285,-0.006,-0.017,0.00322912529428,0.000470463834571,6.86370568148
989,-0.014,-0.0125,0.0125,-0.0095,-0.013,0.00312740067734,0.000433681327401,7.21128736644
990,-0.019,-0.016,0.026,-0.0095,-0.019,0.00356115678176,0.000594104157344,5.99416236656
991,-0.0125,-0.0075,0.0475,-0.0095,-0.007,0.00136686206964,0.000634979001328,2.15260987652
992,-0.015,-0.0135,0.046,-0.018,-0.008,0.00325635762717,0.000712294747856,4.57164346217
993,-0.0065,-0.011,0.039,-0.008,-0.013,0.00238052199368,0.000526036565904,4.52539262092
994,-0.02,-0.0115,0.0175,-0.0165,-0.017,0.00426529967581,0.000619338778197,6.88686035166
995,-0.018,-0.015,0.0415,-0.008,-0.0095,0.00196740336169,0.000638192336526,3.08277497094
996,-0.012,-0.007,0.0175,-0.0055,-0.0145,0.00214456428649,0.000379511285929,5.65085773731
997,-0.006,-0.0115,0.0205,-0.02,-0.0145,0.00489983459314,0.000512731232273,9.5563411876
998,-0.0155,-0.02,0.026,-0.0105,-0.02,0.00424345643623,0.000583150321821,7.27677972118
999,-0.018,-0.015,0.0345,-0.008,-0.016,0.00277802898261,0.000604925558101,4.59234850538
1000,0.2,0.2,0.2,0.2,0.2,-0.0666087086948,0.00771029837605,-8.63892750269
