,ALGN,CELG,FB,MRK,MSFT,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
772,0.24,0.08,0.37,0.14,0.09,0.08,-0.01578337907086106,0.01778093363675131,-0.8876574983800898
773,0.17,0.24,0.09,0.05,0.18,0.27,-0.07576702387889234,0.016858869383350357,-4.4941936589009375
774,0.01,0.08,0.19,0.4,0.02,0.3,-0.10314932094894749,0.015662064587209684,-6.585933825939121
775,0.06,0.05,0.28,0.19,0.29,0.13,-0.02829430701773652,0.016805502123223397,-1.6836335391988573
776,0.11,0.24,0.49,0.06,0.06,0.04,-0.06589365563202211,0.01964104126422642,-3.3548962473816886
777,0.08,0.05,0.51,0.17,0.06,0.13,-0.06797669438902113,0.019132353430708324,-3.552970868702192
778,0.32,0.04,0.14,0.1,0.01,0.39,-0.07479266651272373,0.01772608967314403,-4.219355080101993
779,0.01,0.3,0.39,0.1,0.19,0.01,-0.06074533334210549,0.018670698053871327,-3.2535116344785022
780,0.16,0.27,0.1,0.32,0.01,0.14,-0.053931266120626355,0.015211432671392518,-3.5454429103218232
781,0.17,0.05,0.12,0.37,0.16,0.13,-0.002745696634890861,0.014667238133886701,-0.1871992947702468
782,0.12,0.02,0.26,0.15,0.17,0.28,-0.06810901908307507,0.017050191841650564,-3.9946189295475807
783,0.53,0.07,0.06,0.17,0.12,0.05,0.07561850336379451,0.017610868026963433,4.293854411265672
784,0.29,0.06,0.07,0.2,0.12,0.26,-0.025492411699110804,0.01588906136939237,-1.6044001030934205
785,0.28,0.31,0.15,0.07,0.02,0.17,-0.05822438585414824,0.017597115105257872,-3.308746093088365
786,0.06,0.09,0.07,0.04,0.56,0.18,-0.008214740729373435,0.017454783990545418,-0.47062975593528067
787,0.45,0.05,0.06,0.14,0.18,0.12,0.04936053286558636,0.016980841743020673,2.9068366346370387
788,0.33,0.05,0.1,0.1,0.11,0.31,-0.038053874572135805,0.017068241344373358,-2.2295135043119414
789,0.08,0.18,0.19,0.07,0.16,0.32,-0.10722936489841911,0.017330497919243175,-6.187321645234174
790,0.05,0.3,0.23,0.08,0.25,0.09,-0.05772396415564647,0.017450020675921107,-3.3079596424374715
791,0.14,0.04,0.14,0.13,0.09,0.46,-0.11766235581528932,0.01699843892207263,-6.921950677629794
792,0.18,0.23,0.37,0.1,0.03,0.09,-0.058069153705886584,0.018313260504716357,-3.1708801221350824
793,0.33,0.38,0.16,0.02,0.03,0.08,-0.03502540626900673,0.018399488341293204,-1.9036076231750787
794,0.07,0.24,0.01,0.53,0.1,0.05,-0.016375190159299162,0.013901216462893835,-1.1779681442274526
795,0.13,0.13,0.12,0.06,0.42,0.14,-0.007795162002287345,0.01678037171099412,-0.4645404843553097
796,0.16,0.06,0.07,0.29,0.14,0.28,-0.049322936184647795,0.014998417992292947,-3.288542578956845
797,0.12,0.02,0.26,0.13,0.14,0.33,-0.08611367510697882,0.017347888781577187,-4.963928244595869
798,0.02,0.19,0.04,0.39,0.1,0.26,-0.08527401393986869,0.014549858991080808,-5.86081377091987
799,0.13,0.09,0.07,0.38,0.25,0.08,0.012405749132870153,0.014342143855460157,0.8649856853964824
800,0.25,0.51,0.03,0.13,0.07,0.01,-0.02921494852410072,0.017161683472000918,-1.7023358210611772
801,0.11,0.21,0.24,0.02,0.18,0.24,-0.08706639217083231,0.017884751957896475,-4.868191204205702
802,0.23,0.01,0.1,0.08,0.3,0.28,-0.022868221167942085,0.016648496843569862,-1.373590744126216
803,0.05,0.41,0.37,0.07,0.03,0.07,-0.10204977353063721,0.019212077402159914,-5.311751113347289
804,0.17,0.04,0.36,0.03,0.09,0.31,-0.0910598652944359,0.01889741850137223,-4.818640455458168
805,0.4,0.1,0.16,0.04,0.22,0.08,0.037255777315425176,0.017580083470171298,2.1192036646832917
806,0.61,0.02,0.12,0.01,0.03,0.21,0.031796768233077345,0.02026141938841212,1.569325802083861
807,0.1,0.05,0.02,0.76,0.04,0.03,0.022312614624902298,0.014233262227933826,1.5676388355377973
808,0.07,0.21,0.11,0.12,0.46,0.03,0.008480491939506703,0.016583579522546615,0.5113788568973809
809,0.37,0.1,0.23,0.02,0.05,0.23,-0.03475443307931271,0.01855462443406941,-1.8730873913835586
810,0.28,0.08,0.44,0.04,0.09,0.07,-0.014929447964028284,0.0191574767937136,-0.7793013727636242
811,0.17,0.04,0.25,0.05,0.23,0.26,-0.05269069009640197,0.01758925348772338,-2.995618326450183
812,0.07,0.01,0.08,0.07,0.63,0.14,0.023658739137272622,0.017589580193764914,1.345042853590052
813,0.03,0.22,0.29,0.01,0.35,0.1,-0.04986818483726661,0.018418562424813538,-2.7074960405207333
814,0.22,0.07,0.2,0.03,0.36,0.12,0.008694919122063709,0.0172454248721722,0.5041870053369415
815,0.03,0.2,0.09,0.26,0.32,0.1,-0.02521089845441293,0.015389097412698364,-1.6382311306711252
816,0.09,0.19,0.3,0.16,0.18,0.08,-0.04243959344406449,0.01704227969335085,-2.4902533116284062
817,0.07,0.26,0.22,0.24,0.14,0.07,-0.04787751009028267,0.016142967972504724,-2.965843094766052
818,0.05,0.11,0.5,0.21,0.08,0.05,-0.05479292972152679,0.018753527250193677,-2.9217399473990104
819,0.16,0.15,0.45,0.16,0.04,0.04,-0.039624919863457106,0.018438405559273986,-2.149042645584228
820,0.17,0.21,0.05,0.3,0.23,0.04,0.01088001431485517,0.014646363305218225,0.7428474965508213
821,0.07,0.12,0.04,0.25,0.46,0.06,0.022807503810338813,0.015448709289096045,1.4763371737752051
822,0.1,0.11,0.34,0.21,0.2,0.04,-0.017500166343651577,0.01693572260863946,-1.0333285888093242
823,0.03,0.04,0.32,0.07,0.25,0.29,-0.08928601734452701,0.018309225454060545,-4.8765589548587664
824,0.08,0.33,0.02,0.1,0.3,0.17,-0.05628819569945929,0.016334462329249302,-3.4459778696643624
825,0.08,0.13,0.08,0.05,0.33,0.33,-0.07715657684135582,0.016929987536882928,-4.557391236896418
826,0.12,0.06,0.03,0.14,0.1,0.55,-0.1392803595528091,0.016658137125995325,-8.361100554002498
827,0.43,0.05,0.13,0.03,0.25,0.11,0.04635087673687558,0.01774226092112266,2.612456041703995
828,0.43,0.06,0.01,0.31,0.08,0.11,0.04680438881643375,0.015949875935086698,2.934467265257718
829,0.14,0.2,0.11,0.11,0.01,0.43,-0.1381538558623519,0.017101253595083105,-8.078580619497593
830,0.25,0.03,0.07,0.37,0.09,0.19,-0.005797233909215216,0.014800256073826488,-0.39169821659149084
831,0.13,0.06,0.43,0.03,0.23,0.12,-0.038274864609128115,0.018940586920998023,-2.02078556323382
832,0.13,0.12,0.18,0.05,0.27,0.25,-0.05841845775099329,0.017130804623840538,-3.410140914787721
833,0.15,0.15,0.19,0.02,0.23,0.26,-0.06788178549807977,0.017467151238225644,-3.886253950187665
834,0.05,0.48,0.11,0.07,0.22,0.07,-0.07100263145504582,0.017548671696217787,-4.046040217981217
835,0.31,0.21,0.31,0.03,0.12,0.02,-0.00024400336910526937,0.018308618968792646,-0.0133272405483547
836,0.12,0.03,0.37,0.13,0.14,0.21,-0.06239582178311854,0.01795581098384635,-3.4749653936127927
837,0.01,0.44,0.03,0.09,0.32,0.11,-0.06635161952467056,0.01709814279574847,-3.8806331376042307
838,0.1,0.11,0.12,0.02,0.19,0.46,-0.12649213630556544,0.01765586696702548,-7.164311814413033
839,0.01,0.34,0.07,0.21,0.33,0.04,-0.030488557162577604,0.01602613076082261,-1.9024278297485107
840,0.48,0.09,0.17,0.08,0.09,0.09,0.037279858385101144,0.018212130034415047,2.0469795852903667
841,0.13,0.29,0.25,0.05,0.23,0.05,-0.03533612852537093,0.017580521063741656,-2.0099591131146117
842,0.07,0.3,0.34,0.23,0.01,0.05,-0.07141350364307895,0.01748614077898035,-4.084005987697601
843,0.08,0.04,0.54,0.04,0.06,0.24,-0.104765472414142,0.02051364126674555,-5.107112435663785
844,0.31,0.09,0.11,0.03,0.04,0.42,-0.0890032953267898,0.0180732625500881,-4.9245837645597605
845,0.05,0.36,0.09,0.45,0.04,0.01,-0.040967757957802116,0.01490762552308773,-2.748107530227034
846,0.18,0.49,0.14,0.01,0.15,0.03,-0.04948333176423504,0.01815410921811156,-2.725737251534638
847,0.06,0.22,0.3,0.14,0.12,0.16,-0.08167499115955465,0.017448109226749137,-4.681022459117882
848,0.09,0.04,0.62,0.08,0.1,0.07,-0.05566913218896493,0.020688602339120322,-2.6908116496443797
849,0.05,0.19,0.21,0.15,0.35,0.05,-0.01649257403566897,0.016674458934809063,-0.9890920059324746
850,0.29,0.25,0.14,0.13,0.15,0.04,0.005292092324992528,0.016507311929388244,0.3205907992549003
851,0.04,0.15,0.12,0.57,0.02,0.1,-0.03919223494721597,0.014487633980771871,-2.7052198446780396
852,0.18,0.36,0.08,0.03,0.06,0.29,-0.10882287328032775,0.01757968789200244,-6.19026196305992
853,0.04,0.29,0.11,0.25,0.29,0.02,-0.018418180678875462,0.015628901792008945,-1.1784692823581933
854,0.19,0.17,0.38,0.09,0.13,0.04,-0.02444058833103996,0.018089408534371805,-1.3510993620714704
855,0.1,0.12,0.31,0.04,0.34,0.09,-0.02204119029567219,0.017945137123566976,-1.2282542141584392
856,0.01,0.31,0.04,0.01,0.33,0.3,-0.10461128693633398,0.017548471365771718,-5.961276327485608
857,0.55,0.3,0.03,0.02,0.07,0.03,0.04465135989628823,0.01924992027669616,2.31956076983565
858,0.25,0.17,0.11,0.24,0.06,0.17,-0.030652361502896974,0.01565052985942732,-1.9585510380936455
859,0.32,0.13,0.21,0.08,0.1,0.16,-0.01917119377514637,0.017435191722624897,-1.0995688536231432
860,0.02,0.42,0.24,0.17,0.01,0.14,-0.11673957009008783,0.01768150827182174,-6.602353616864838
861,0.3,0.44,0.02,0.03,0.15,0.06,-0.01896604190878379,0.017606006203376892,-1.0772483940819038
862,0.21,0.24,0.05,0.03,0.36,0.11,-0.001914698517688506,0.016737163506859734,-0.11439802908681426
863,0.04,0.01,0.16,0.18,0.56,0.05,0.033873399646852216,0.01696215137840938,1.9969990180590338
864,0.19,0.08,0.07,0.12,0.41,0.13,0.01795686787679726,0.01604469739781449,1.1191777215594751
865,0.06,0.02,0.06,0.48,0.22,0.16,-0.011884391038298726,0.014255217542879393,-0.8336871045672035
866,0.32,0.32,0.06,0.16,0.11,0.03,0.007099102933515929,0.016385660956227593,0.4332509352219825
867,0.04,0.14,0.01,0.19,0.17,0.45,-0.12585816690386,0.01585477909579995,-7.93818483016271
868,0.02,0.27,0.15,0.41,0.03,0.12,-0.07226952997368175,0.015208585746139749,-4.751890227007152
869,0.25,0.41,0.01,0.09,0.03,0.21,-0.07588086736373953,0.01713115654622317,-4.429407154093671
870,0.01,0.11,0.11,0.28,0.2,0.29,-0.08350432921440551,0.015487204368505583,-5.391827164379516
871,0.2,0.15,0.11,0.23,0.02,0.29,-0.0753983571423103,0.01587101647137894,-4.750694908437668
872,0.04,0.34,0.07,0.31,0.04,0.2,-0.09714340210348743,0.015357972860219726,-6.325275020840062
873,0.36,0.14,0.16,0.16,0.16,0.02,0.03943706180856929,0.016535131418706234,2.3850467716243275
874,0.11,0.14,0.49,0.1,0.05,0.11,-0.07138223884741154,0.01932034126044869,-3.6946675985242807
875,0.08,0.43,0.05,0.22,0.11,0.11,-0.07127126599367054,0.015925923344331072,-4.475173241307856
876,0.03,0.14,0.12,0.02,0.13,0.56,-0.17789728243952815,0.018198909955469238,-9.775161417624657
877,0.36,0.18,0.04,0.15,0.23,0.04,0.044824947241575853,0.016126292694035337,2.7796188554952463
878,0.1,0.4,0.09,0.12,0.07,0.22,-0.10558157524267664,0.01683972964601761,-6.269790398187622
879,0.05,0.17,0.15,0.07,0.02,0.54,-0.18495277259311355,0.018034584716236382,-10.255449487927612
880,0.07,0.06,0.29,0.26,0.24,0.08,-0.01727328958112403,0.01637503613991252,-1.0548550509163217
881,0.12,0.2,0.04,0.14,0.16,0.34,-0.09389008555786382,0.015989585808064914,-5.8719523247754815
882,0.04,0.45,0.1,0.21,0.02,0.18,-0.11489427384273129,0.016604044727874762,-6.919655766154829
883,0.5,0.12,0.06,0.1,0.09,0.13,0.034951287849165284,0.017936304460669964,1.948633729194613
884,0.07,0.08,0.07,0.56,0.17,0.05,0.009503153026489965,0.014058990021995286,0.6759484864575823
885,0.13,0.16,0.15,0.39,0.06,0.11,-0.03181288214380952,0.014857359414780202,-2.141220472337894
886,0.1,0.64,0.12,0.1,0.02,0.02,-0.0908010492982528,0.018498892106641806,-4.908458775520496
887,0.01,0.06,0.16,0.16,0.14,0.47,-0.14206034165099718,0.017067129914024478,-8.32362221220703
888,0.18,0.25,0.05,0.24,0.27,0.01,0.017645981098073867,0.015082016667864625,1.1700014319485736
889,0.04,0.01,0.43,0.13,0.35,0.04,-0.008785056044261923,0.018530160897154892,-0.47409496836105586
890,0.07,0.37,0.06,0.3,0.1,0.1,-0.060878796203166205,0.015256833318226467,-3.9902642267473545
891,0.18,0.24,0.36,0.05,0.06,0.11,-0.06296252604734687,0.018569487255833593,-3.3906442961997905
892,0.11,0.2,0.08,0.39,0.05,0.17,-0.053397319953868344,0.014564493844826436,-3.6662667802105604
893,0.03,0.26,0.13,0.44,0.06,0.08,-0.05192926630462553,0.014868851323122484,-3.4924867547683767
894,0.01,0.06,0.03,0.54,0.23,0.13,-0.012398656160418294,0.014169010473121533,-0.8750544848518828
895,0.29,0.01,0.2,0.01,0.1,0.39,-0.07464390904954937,0.018401242809783697,-4.0564601978874055
896,0.1,0.17,0.19,0.37,0.06,0.11,-0.04255591085656971,0.015226464006810606,-2.7948649691441814
897,0.11,0.21,0.05,0.33,0.02,0.28,-0.08879055417742505,0.014915844900176629,-5.952767327070666
898,0.03,0.19,0.17,0.22,0.04,0.35,-0.13174399180880275,0.01646430107742675,-8.00179680809101
899,0.05,0.17,0.2,0.01,0.47,0.1,-0.01948330190801448,0.017952196405457505,-1.0852879206519552
900,0.01,0.23,0.41,0.03,0.05,0.27,-0.14333116662939394,0.01973029213478089,-7.264523284818846
901,0.04,0.04,0.13,0.17,0.54,0.08,0.02116348109140314,0.016757797554876056,1.262903494453849
902,0.02,0.26,0.06,0.03,0.42,0.21,-0.06183740690022207,0.017352565029563987,-3.563588829367196
903,0.47,0.08,0.13,0.07,0.06,0.19,0.008287772733466127,0.018282984822875895,0.45330523510014425
904,0.43,0.03,0.23,0.04,0.15,0.12,0.02815273146667136,0.01829966794681052,1.5384285413538417
905,0.35,0.07,0.01,0.3,0.11,0.16,0.019597149516182313,0.015323239370337995,1.2789168819040673
906,0.03,0.03,0.21,0.41,0.2,0.12,-0.024033907234213794,0.015359683044367654,-1.5647397908400817
907,0.19,0.19,0.07,0.18,0.07,0.3,-0.07894283427786866,0.015915670918048335,-4.960069524203825
908,0.13,0.05,0.01,0.57,0.08,0.16,-0.010848712605541537,0.013824644498769292,-0.7847371848518289
909,0.04,0.32,0.29,0.28,0.03,0.04,-0.06888905383752986,0.01687240815538219,-4.082941403687812
910,0.08,0.07,0.13,0.36,0.09,0.27,-0.06989676818185735,0.015052685357953463,-4.643475002613115
911,0.16,0.01,0.32,0.01,0.18,0.32,-0.07958730594484723,0.01863942714661756,-4.269836477205776
912,0.08,0.16,0.48,0.01,0.22,0.05,-0.0472176687858793,0.01964034019218571,-2.4041166458341574
913,0.1,0.02,0.1,0.14,0.06,0.58,-0.15562422579127622,0.017240553154341698,-9.02663762572405
914,0.08,0.39,0.16,0.16,0.01,0.2,-0.11262395386543295,0.01701649234318875,-6.618517588350888
915,0.15,0.04,0.29,0.16,0.11,0.25,-0.0653274093565242,0.017183922813614503,-3.801658682077326
916,0.09,0.11,0.13,0.15,0.27,0.25,-0.05665705376568557,0.016136474794808692,-3.5111171731209136
917,0.16,0.15,0.2,0.2,0.01,0.28,-0.08914890299717071,0.01655713378463225,-5.384319783652144
918,0.17,0.15,0.13,0.43,0.02,0.1,-0.021516697514073608,0.014713428704318497,-1.4623850053222676
919,0.03,0.06,0.4,0.3,0.15,0.06,-0.03567985095289779,0.017308095591797988,-2.061454465840012
920,0.01,0.25,0.01,0.29,0.28,0.16,-0.04945518096566391,0.015004733677534349,-3.2959719264934417
921,0.13,0.1,0.25,0.05,0.08,0.39,-0.12077294419067235,0.01811797738835888,-6.665917591235713
922,0.16,0.27,0.13,0.09,0.1,0.25,-0.08626060432730281,0.016850280727634143,-5.11923841042227
923,0.27,0.07,0.08,0.29,0.16,0.13,0.012887294304990561,0.015051472345429001,0.8562148611929197
924,0.22,0.25,0.16,0.17,0.11,0.09,-0.025868055209656085,0.016214593422816316,-1.5953563888475877
925,0.25,0.08,0.02,0.16,0.22,0.27,-0.025270381993307778,0.01571713823773463,-1.6078233588756736
926,0.08,0.04,0.77,0.01,0.06,0.04,-0.06773669513862107,0.022951813121990943,-2.9512568257067304
927,0.24,0.01,0.08,0.22,0.02,0.43,-0.08622154034930225,0.016360177219975167,-5.270208212905479
928,0.07,0.11,0.15,0.06,0.3,0.31,-0.07892885188278591,0.017136838448223172,-4.605800079242132
929,0.52,0.03,0.08,0.1,0.04,0.23,0.015966254129169036,0.018530048223159883,0.8616412616354405
930,0.14,0.13,0.35,0.11,0.01,0.26,-0.09959021143582936,0.018286038864205375,-5.446243014979892
931,0.28,0.03,0.17,0.12,0.12,0.28,-0.039675002127078744,0.016947191549644147,-2.3410959869579
932,0.22,0.05,0.19,0.25,0.15,0.14,-0.007506633187524238,0.015720629520136406,-0.4775020731777352
933,0.03,0.4,0.11,0.09,0.13,0.24,-0.12028054789795442,0.017252397587752027,-6.971816368488113
934,0.63,0.02,0.07,0.26,0.01,0.01,0.10285907943622498,0.018712555309634855,5.496794945117098
935,0.02,0.48,0.3,0.07,0.03,0.1,-0.12008537630340721,0.01906620172429666,-6.298337657383466
936,0.15,0.33,0.05,0.36,0.01,0.1,-0.04733214305532141,0.014921202256260943,-3.1721400355296985
937,0.29,0.05,0.32,0.07,0.01,0.26,-0.060363780238668875,0.018590634468880724,-3.2469994684534917
938,0.05,0.07,0.01,0.28,0.04,0.55,-0.1529919684686593,0.015757194648551763,-9.70934051910825
939,0.29,0.17,0.12,0.31,0.04,0.07,0.004471246953636543,0.015454636042494092,0.28931428351611743
940,0.09,0.01,0.25,0.07,0.03,0.55,-0.16525076360202484,0.018717057691767406,-8.828885732115335
941,0.38,0.12,0.01,0.1,0.16,0.23,-0.0036688780195358456,0.016794886089319633,-0.21845209309689775
942,0.17,0.07,0.12,0.13,0.47,0.04,0.04382591721261219,0.01628650387355054,2.690934626171425
943,0.11,0.4,0.05,0.25,0.16,0.03,-0.03272591477391557,0.015521321277864899,-2.1084490287941082
944,0.08,0.04,0.18,0.27,0.41,0.02,0.031303871148748066,0.015815508425479585,1.9793148792052708
945,0.24,0.11,0.08,0.12,0.32,0.13,0.012577167311219405,0.015991291777803777,0.7865010210542688
946,0.1,0.35,0.34,0.08,0.03,0.1,-0.09037586405132342,0.018582169967433386,-4.863579668559363
947,0.16,0.12,0.03,0.24,0.07,0.38,-0.09188307287048153,0.01543688988236977,-5.9521751836436785
948,0.03,0.05,0.08,0.65,0.05,0.14,-0.02916381399185111,0.014336392383416245,-2.034250543085485
949,0.01,0.26,0.12,0.09,0.08,0.44,-0.16701438985009298,0.017449883016140443,-9.571089370376372
950,0.05,0.38,0.16,0.04,0.23,0.14,-0.08091748882489351,0.017645554957421296,-4.585715157168325
951,0.05,0.03,0.36,0.15,0.4,0.01,0.010301828525336737,0.0178153821182799,0.5782547046670583
952,0.01,0.02,0.06,0.25,0.21,0.45,-0.11223956070162495,0.01588274102025707,-7.066762629855455
953,0.1,0.13,0.26,0.45,0.05,0.01,-0.012501923710519357,0.015468351716501542,-0.8082259790603534
954,0.01,0.03,0.62,0.05,0.28,0.01,-0.03396778038610783,0.02098414841007478,-1.6187352339635297
955,0.13,0.04,0.56,0.01,0.17,0.09,-0.04444903095459021,0.0203589938333043,-2.1832626562260744
956,0.13,0.16,0.1,0.38,0.22,0.01,0.01690326200727859,0.01447333206182212,1.167890153772272
957,0.07,0.02,0.64,0.11,0.13,0.03,-0.04256993994632425,0.020696094534338162,-2.0569069142824916
958,0.09,0.51,0.08,0.2,0.09,0.03,-0.0631987965084113,0.016624318066440075,-3.801587304563926
959,0.04,0.09,0.2,0.27,0.3,0.1,-0.018655248641082485,0.01583626089063015,-1.1780084181437203
960,0.28,0.16,0.16,0.2,0.18,0.02,0.025723313906108516,0.01589185131844588,1.6186480348108423
961,0.16,0.09,0.14,0.31,0.21,0.09,0.0026767021911345765,0.014948482277361464,0.17906180316300563
962,0.12,0.23,0.19,0.17,0.04,0.25,-0.09616055110793231,0.01663953082332944,-5.779042217531188
963,0.04,0.05,0.2,0.19,0.05,0.47,-0.14681791883333956,0.017175344406334,-8.54817902686105
964,0.23,0.41,0.02,0.18,0.02,0.14,-0.05832183503917962,0.016353938526146944,-3.5662256493097195
965,0.11,0.06,0.38,0.29,0.04,0.12,-0.04847735178406475,0.017168382963925147,-2.823641101548538
966,0.04,0.1,0.29,0.02,0.28,0.27,-0.08641513736317061,0.018378257962136182,-4.702030929221227
967,0.02,0.07,0.27,0.46,0.04,0.14,-0.05686899837940815,0.01582576244410678,-3.593444459959344
968,0.41,0.09,0.3,0.05,0.08,0.07,0.017724165767992517,0.018613845585657412,0.9522033309253182
969,0.32,0.21,0.12,0.14,0.06,0.15,-0.022300844733454502,0.016708132655354972,-1.334729930235924
970,0.45,0.1,0.06,0.15,0.05,0.19,0.009326712053789786,0.01733483519036568,0.5380329233803945
971,0.01,0.24,0.13,0.4,0.09,0.13,-0.0651896569696701,0.01500539082054721,-4.3444158002472335
972,0.01,0.11,0.51,0.04,0.08,0.25,-0.1254882111012985,0.020403990384598523,-6.150179878344795
973,0.15,0.38,0.03,0.22,0.18,0.04,-0.02291227914127546,0.015521899530769032,-1.4761259790308843
974,0.1,0.38,0.28,0.08,0.04,0.12,-0.09434491952467008,0.018213455895161716,-5.179957064037045
975,0.1,0.52,0.22,0.09,0.05,0.02,-0.07933190038483666,0.018303059904951857,-4.334351785811156
976,0.09,0.12,0.04,0.15,0.26,0.34,-0.07732874780797826,0.015889484648575213,-4.866661790375449
977,0.3,0.02,0.37,0.23,0.02,0.06,0.004959886638395694,0.01762002008933463,0.28149154275924493
978,0.1,0.33,0.01,0.25,0.29,0.02,-0.005115448254017559,0.015179854265715607,-0.3369892862259575
979,0.25,0.06,0.58,0.06,0.02,0.03,-0.024114987279916608,0.0204463349600841,-1.1794283585295142
980,0.02,0.55,0.01,0.09,0.27,0.06,-0.06935656823222412,0.01750995634418975,-3.9609789350067914
981,0.12,0.33,0.01,0.23,0.01,0.3,-0.11077207183821615,0.015678177757193552,-7.065366495630595
982,0.08,0.06,0.16,0.34,0.08,0.28,-0.07550655962931704,0.015376772995216816,-4.910429493418713
983,0.05,0.17,0.56,0.08,0.01,0.13,-0.10259199408453856,0.02048746784604328,-5.007548753974105
984,0.1,0.4,0.23,0.08,0.16,0.03,-0.055077821950207044,0.01767535935825288,-3.1160793302055505
985,0.33,0.56,0.01,0.03,0.03,0.04,-0.036376307178964035,0.0186647242100584,-1.9489335480971577
986,0.14,0.03,0.03,0.48,0.17,0.15,0.0011770050423363446,0.013969036759752168,0.08425813909571432
987,0.03,0.15,0.25,0.07,0.36,0.14,-0.04502380735194079,0.017635841259219586,-2.5529719104498882
988,0.23,0.23,0.17,0.12,0.18,0.07,-0.010874253816723235,0.01648471481210433,-0.6596567754231655
989,0.43,0.09,0.03,0.28,0.04,0.13,0.03009491343092529,0.016265646519600656,1.850213171339971
990,0.27,0.15,0.29,0.02,0.25,0.02,0.015759077989064372,0.017856866891641177,0.8825220059427792
991,0.11,0.13,0.12,0.03,0.18,0.43,-0.11967444471467806,0.01747080180282625,-6.849968654290287
992,0.11,0.03,0.15,0.13,0.1,0.48,-0.12710336707309175,0.017126262109378117,-7.421547460930871
993,0.35,0.11,0.07,0.13,0.08,0.26,-0.028313578192223306,0.01678765229203573,-1.6865716360861023
994,0.58,0.01,0.14,0.07,0.13,0.07,0.0783953549251401,0.019018110091864493,4.122142239500223
995,0.16,0.16,0.39,0.07,0.08,0.14,-0.06351710502197064,0.0185352466052022,-3.426828160146712
996,0.13,0.05,0.54,0.06,0.11,0.11,-0.05439154832848151,0.01991790553553492,-2.7307865393498942
997,0.06,0.08,0.16,0.34,0.13,0.23,-0.06252173880218417,0.015253079150612997,-4.098958524034901
998,0.07,0.22,0.28,0.08,0.22,0.13,-0.06144228397086404,0.01759261659882459,-3.492504007332779
999,0.15,0.08,0.2,0.01,0.11,0.45,-0.12561792921333464,0.01825375174435128,-6.88175948553742
1000,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,-0.040301333088172686,0.01606784139279086,-2.5081983387173983
