,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
344,0.05,0.05,0.04,0.05,0.02,0.14,0.04,0.11,0.02,0.04,0.03,0.01,0.01,0.03,0.02,0.02,0.11,0.03,0.01,0.108051799909,0.00665663827966,0.03,0.02,0.02,0.01,0.09,16.2321873849
345,0.09,0.01,0.05,0.01,0.07,0.04,0.04,0.09,0.01,0.06,0.06,0.07,0.02,0.07,0.05,0.05,0.01,0.01,0.08,0.0686798108539,0.00741857597869,0.02,0.02,0.03,0.02,0.02,9.25781592736
346,0.1,0.02,0.04,0.05,0.01,0.02,0.02,0.04,0.01,0.11,0.05,0.04,0.06,0.02,0.02,0.02,0.01,0.07,0.02,0.107378544546,0.00696620019782,0.01,0.03,0.13,0.03,0.07,15.4142203062
347,0.02,0.09,0.03,0.03,0.02,0.06,0.01,0.05,0.01,0.03,0.06,0.02,0.05,0.11,0.01,0.07,0.08,0.02,0.1,0.141907448577,0.00661113780154,0.03,0.01,0.01,0.01,0.07,21.4649055634
348,0.01,0.02,0.02,0.03,0.14,0.02,0.01,0.04,0.01,0.04,0.02,0.05,0.01,0.03,0.04,0.04,0.08,0.04,0.08,0.138900795764,0.0081029995504,0.01,0.04,0.05,0.13,0.04,17.1418984908
349,0.03,0.02,0.01,0.08,0.07,0.08,0.02,0.06,0.03,0.06,0.03,0.05,0.06,0.03,0.01,0.03,0.03,0.09,0.08,0.107337693348,0.00666201649738,0.06,0.03,0.02,0.01,0.01,16.1118924563
350,0.03,0.02,0.01,0.03,0.06,0.04,0.06,0.02,0.02,0.02,0.04,0.04,0.01,0.01,0.16,0.07,0.1,0.03,0.05,0.102806269194,0.00717314992612,0.04,0.02,0.03,0.05,0.04,14.3320954187
351,0.03,0.07,0.1,0.02,0.06,0.07,0.07,0.05,0.08,0.08,0.01,0.06,0.03,0.02,0.02,0.01,0.03,0.03,0.02,0.0994410797039,0.00714422043085,0.05,0.03,0.01,0.04,0.01,13.9190945557
352,0.11,0.01,0.03,0.06,0.05,0.03,0.05,0.03,0.13,0.03,0.01,0.01,0.08,0.04,0.02,0.06,0.05,0.01,0.05,0.0579698132876,0.00690370199464,0.01,0.02,0.01,0.08,0.02,8.39691709356
353,0.01,0.01,0.08,0.04,0.05,0.04,0.01,0.11,0.04,0.02,0.1,0.03,0.01,0.02,0.02,0.02,0.15,0.02,0.01,0.157039712202,0.00849350666373,0.03,0.07,0.08,0.01,0.02,18.4893847053
354,0.02,0.03,0.02,0.01,0.01,0.06,0.02,0.02,0.05,0.05,0.06,0.02,0.09,0.06,0.09,0.01,0.1,0.02,0.08,0.126923545873,0.00653952725394,0.1,0.01,0.02,0.01,0.04,19.4086729734
355,0.07,0.04,0.06,0.07,0.04,0.01,0.16,0.05,0.01,0.12,0.01,0.03,0.03,0.02,0.11,0.03,0.01,0.01,0.01,0.0294353652376,0.00699831967733,0.01,0.01,0.01,0.02,0.06,4.20606182552
356,0.05,0.01,0.03,0.05,0.04,0.06,0.08,0.01,0.04,0.13,0.01,0.03,0.11,0.03,0.03,0.02,0.03,0.01,0.01,0.0720396946452,0.00751363743278,0.05,0.05,0.01,0.1,0.01,9.58785878208
357,0.03,0.01,0.01,0.03,0.01,0.1,0.07,0.05,0.01,0.07,0.01,0.06,0.03,0.06,0.01,0.16,0.05,0.03,0.02,0.11160389585,0.00727893376191,0.01,0.02,0.09,0.02,0.04,15.3324510842
358,0.02,0.09,0.02,0.05,0.02,0.02,0.04,0.04,0.08,0.02,0.02,0.01,0.03,0.03,0.04,0.03,0.01,0.01,0.07,0.131999257724,0.00821139737435,0.07,0.05,0.11,0.11,0.01,16.0751272538
359,0.01,0.01,0.02,0.01,0.05,0.07,0.02,0.09,0.02,0.01,0.01,0.05,0.05,0.09,0.02,0.1,0.02,0.02,0.06,0.120507959388,0.00762305584106,0.16,0.03,0.01,0.06,0.01,15.8083532248
360,0.01,0.01,0.01,0.03,0.03,0.01,0.03,0.06,0.06,0.03,0.04,0.01,0.13,0.03,0.07,0.01,0.02,0.01,0.02,0.134698380705,0.0100634490063,0.13,0.13,0.06,0.03,0.03,13.3849121331
361,0.15,0.06,0.06,0.09,0.01,0.03,0.04,0.01,0.01,0.05,0.02,0.01,0.04,0.01,0.03,0.02,0.03,0.08,0.03,0.0585623230143,0.00909636251124,0.02,0.12,0.01,0.03,0.04,6.43799353224
362,0.01,0.05,0.06,0.01,0.01,0.03,0.02,0.05,0.01,0.04,0.08,0.01,0.03,0.01,0.07,0.07,0.08,0.05,0.06,0.155416447455,0.00702798548026,0.04,0.01,0.09,0.05,0.06,22.1139397473
363,0.03,0.08,0.01,0.08,0.02,0.04,0.02,0.18,0.02,0.01,0.01,0.01,0.03,0.09,0.01,0.05,0.1,0.01,0.01,0.12870601887,0.00829100200088,0.07,0.07,0.01,0.03,0.01,15.523578315
364,0.02,0.04,0.01,0.01,0.03,0.04,0.01,0.07,0.13,0.02,0.15,0.03,0.06,0.02,0.01,0.02,0.04,0.06,0.02,0.137860364846,0.00727147384561,0.06,0.01,0.07,0.06,0.01,18.9590676901
365,0.06,0.07,0.05,0.06,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.04,0.01,0.05,0.02,0.11,0.04,0.119566329099,0.0105116567832,0.01,0.15,0.07,0.02,0.01,11.374641654
366,0.08,0.01,0.03,0.01,0.08,0.07,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.03,0.02,0.01,0.09,0.18,0.01,0.0907826448143,0.0073071188772,0.03,0.02,0.07,0.11,0.03,12.4238631313
367,0.07,0.05,0.01,0.03,0.11,0.01,0.17,0.01,0.02,0.04,0.04,0.02,0.09,0.04,0.09,0.01,0.01,0.02,0.01,0.00969731360891,0.00774591941431,0.01,0.02,0.04,0.05,0.03,1.2519254449
368,0.1,0.05,0.16,0.03,0.02,0.11,0.03,0.03,0.04,0.01,0.04,0.02,0.02,0.07,0.01,0.01,0.05,0.07,0.03,0.0677500585355,0.00685796229643,0.01,0.01,0.02,0.04,0.02,9.87903630949
369,0.02,0.01,0.04,0.13,0.03,0.01,0.02,0.03,0.09,0.01,0.02,0.01,0.02,0.05,0.02,0.06,0.02,0.01,0.16,0.123112915138,0.00730938120788,0.05,0.06,0.01,0.06,0.06,16.8431378302
370,0.02,0.01,0.04,0.06,0.06,0.01,0.03,0.13,0.06,0.05,0.04,0.01,0.04,0.03,0.03,0.07,0.03,0.04,0.02,0.131387004805,0.00937353858249,0.01,0.11,0.02,0.04,0.04,14.016798848
371,0.02,0.02,0.06,0.02,0.06,0.01,0.03,0.05,0.07,0.06,0.03,0.1,0.02,0.01,0.05,0.06,0.02,0.07,0.09,0.130641488209,0.00799457666343,0.01,0.07,0.03,0.01,0.03,16.3412640479
372,0.01,0.03,0.02,0.11,0.05,0.02,0.04,0.04,0.12,0.04,0.04,0.01,0.04,0.01,0.04,0.06,0.07,0.01,0.01,0.146714025331,0.00731857899005,0.01,0.06,0.05,0.03,0.08,20.0467912597
373,0.01,0.01,0.05,0.05,0.02,0.06,0.01,0.08,0.02,0.02,0.04,0.09,0.05,0.02,0.06,0.06,0.01,0.02,0.01,0.134040080298,0.00721825400115,0.09,0.04,0.02,0.08,0.08,18.5695987252
374,0.03,0.02,0.05,0.06,0.01,0.03,0.01,0.06,0.1,0.1,0.02,0.02,0.04,0.02,0.02,0.01,0.01,0.07,0.12,0.132828833049,0.00660198018571,0.06,0.03,0.04,0.03,0.04,20.1195443356
375,0.02,0.08,0.03,0.01,0.03,0.02,0.01,0.03,0.02,0.18,0.01,0.01,0.02,0.04,0.12,0.11,0.02,0.01,0.03,0.172744349685,0.00859448991566,0.06,0.08,0.03,0.01,0.02,20.0994301442
376,0.03,0.12,0.1,0.01,0.02,0.01,0.03,0.04,0.02,0.01,0.02,0.02,0.07,0.05,0.03,0.15,0.05,0.05,0.01,0.145319337186,0.00765814606082,0.04,0.04,0.01,0.03,0.04,18.9757855272
377,0.05,0.03,0.07,0.03,0.09,0.06,0.01,0.09,0.01,0.03,0.02,0.04,0.05,0.04,0.05,0.02,0.01,0.11,0.05,0.102696051672,0.00773398578593,0.04,0.05,0.03,0.01,0.01,13.2785415586
378,0.01,0.03,0.01,0.03,0.05,0.02,0.01,0.01,0.06,0.11,0.01,0.03,0.07,0.02,0.02,0.03,0.04,0.08,0.07,0.161301179519,0.00624588214939,0.13,0.01,0.04,0.02,0.09,25.8252038161
379,0.01,0.01,0.04,0.12,0.01,0.14,0.02,0.02,0.07,0.02,0.05,0.05,0.05,0.02,0.02,0.1,0.04,0.02,0.02,0.122109058814,0.00662503558899,0.04,0.03,0.03,0.05,0.02,18.4314570351
380,0.03,0.01,0.08,0.05,0.07,0.04,0.05,0.1,0.07,0.03,0.07,0.02,0.03,0.03,0.04,0.03,0.04,0.06,0.02,0.0989955409204,0.00718270849689,0.03,0.02,0.03,0.03,0.02,13.7824806566
381,0.03,0.05,0.03,0.02,0.06,0.01,0.02,0.08,0.03,0.05,0.05,0.06,0.01,0.06,0.02,0.02,0.09,0.03,0.09,0.143442756311,0.00640822914414,0.01,0.01,0.01,0.01,0.15,22.3841490503
382,0.03,0.02,0.02,0.06,0.01,0.03,0.06,0.03,0.03,0.07,0.03,0.01,0.08,0.01,0.14,0.01,0.08,0.14,0.02,0.0961653997659,0.00633285448355,0.01,0.01,0.02,0.03,0.05,15.1851586067
383,0.05,0.02,0.03,0.1,0.04,0.03,0.02,0.11,0.06,0.01,0.07,0.01,0.08,0.02,0.11,0.02,0.01,0.04,0.02,0.0975247916021,0.00689511955421,0.01,0.01,0.05,0.03,0.05,14.1440319976
384,0.07,0.02,0.03,0.02,0.04,0.03,0.07,0.05,0.01,0.02,0.01,0.03,0.07,0.03,0.03,0.02,0.03,0.02,0.07,0.0882709323159,0.00633302705788,0.05,0.01,0.04,0.03,0.2,13.9381896697
385,0.05,0.1,0.06,0.12,0.01,0.02,0.07,0.05,0.05,0.01,0.05,0.06,0.02,0.07,0.02,0.03,0.02,0.06,0.01,0.0845780441477,0.00634765100982,0.01,0.02,0.01,0.04,0.04,13.3243059546
386,0.04,0.04,0.07,0.02,0.02,0.02,0.01,0.03,0.02,0.13,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.11,0.122717579381,0.00919454374727,0.02,0.04,0.03,0.25,0.03,13.3467829132
387,0.01,0.02,0.01,0.05,0.06,0.07,0.01,0.08,0.09,0.04,0.02,0.01,0.09,0.04,0.02,0.01,0.02,0.1,0.01,0.127413342347,0.00664053764567,0.07,0.01,0.01,0.08,0.07,19.1872027757
388,0.02,0.07,0.01,0.08,0.05,0.01,0.01,0.02,0.04,0.01,0.01,0.07,0.08,0.05,0.03,0.11,0.01,0.02,0.01,0.156060823212,0.00632680298707,0.06,0.02,0.01,0.04,0.16,24.6666165409
389,0.04,0.01,0.03,0.02,0.02,0.03,0.09,0.04,0.01,0.02,0.08,0.01,0.08,0.05,0.01,0.03,0.04,0.03,0.01,0.0829411626979,0.00710304237239,0.15,0.01,0.07,0.06,0.06,11.6768503339
390,0.06,0.05,0.01,0.04,0.06,0.04,0.06,0.04,0.02,0.13,0.03,0.03,0.07,0.06,0.01,0.02,0.01,0.02,0.08,0.0909382793097,0.00855545067149,0.01,0.1,0.01,0.01,0.03,10.6292798359
391,0.07,0.02,0.01,0.07,0.05,0.01,0.01,0.01,0.09,0.11,0.06,0.01,0.01,0.03,0.01,0.01,0.01,0.04,0.01,0.131419105358,0.00729467399341,0.03,0.02,0.13,0.12,0.06,18.0157612906
392,0.07,0.07,0.08,0.06,0.05,0.01,0.07,0.02,0.03,0.06,0.01,0.06,0.01,0.11,0.11,0.05,0.04,0.01,0.02,0.0764588329752,0.00705689255572,0.01,0.01,0.02,0.01,0.01,10.8346318683
393,0.01,0.08,0.13,0.01,0.07,0.02,0.08,0.01,0.04,0.03,0.09,0.08,0.01,0.05,0.01,0.01,0.04,0.07,0.01,0.116126692175,0.00751463777661,0.01,0.03,0.07,0.01,0.03,15.453398504
394,0.03,0.03,0.07,0.02,0.12,0.01,0.03,0.03,0.07,0.02,0.01,0.02,0.06,0.01,0.01,0.07,0.01,0.16,0.05,0.119066473663,0.00688276433956,0.03,0.01,0.01,0.05,0.07,17.2992227816
395,0.07,0.07,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.13,0.01,0.06,0.04,0.01,0.01,0.08,0.03,0.03,0.03,0.142161309654,0.00823210602302,0.06,0.1,0.01,0.06,0.1,17.2691300691
396,0.01,0.07,0.02,0.07,0.05,0.03,0.06,0.04,0.03,0.02,0.08,0.05,0.02,0.03,0.02,0.06,0.08,0.07,0.03,0.125286767236,0.00668156422073,0.01,0.02,0.05,0.03,0.05,18.751113227
397,0.11,0.02,0.04,0.08,0.01,0.12,0.03,0.05,0.02,0.02,0.03,0.02,0.01,0.09,0.03,0.01,0.06,0.04,0.01,0.0705414961334,0.00634204692111,0.02,0.02,0.04,0.02,0.1,11.1228278521
398,0.04,0.05,0.11,0.03,0.03,0.11,0.02,0.03,0.01,0.06,0.01,0.04,0.16,0.01,0.03,0.01,0.01,0.06,0.02,0.104563661618,0.00719099434682,0.04,0.04,0.01,0.02,0.05,14.5409183452
399,0.03,0.01,0.04,0.14,0.03,0.03,0.01,0.04,0.22,0.02,0.06,0.01,0.01,0.03,0.02,0.01,0.13,0.01,0.03,0.141292866157,0.00608048059022,0.02,0.01,0.03,0.02,0.04,23.2371214842
400,0.06,0.03,0.03,0.07,0.01,0.05,0.08,0.03,0.03,0.02,0.01,0.05,0.01,0.02,0.05,0.07,0.02,0.03,0.07,0.0819330581163,0.00736174719566,0.06,0.05,0.08,0.03,0.04,11.1295669273
401,0.05,0.1,0.05,0.02,0.07,0.01,0.01,0.03,0.02,0.02,0.02,0.07,0.02,0.02,0.01,0.05,0.04,0.15,0.02,0.135317970737,0.00680357116239,0.05,0.02,0.03,0.06,0.06,19.8892563195
402,0.01,0.01,0.01,0.08,0.01,0.07,0.02,0.07,0.02,0.03,0.03,0.03,0.06,0.04,0.03,0.01,0.05,0.02,0.01,0.134602661414,0.00693645410645,0.13,0.03,0.06,0.08,0.09,19.4051109326
403,0.05,0.05,0.02,0.03,0.02,0.07,0.01,0.03,0.03,0.07,0.02,0.08,0.08,0.04,0.04,0.08,0.01,0.02,0.02,0.122030938636,0.00832799135808,0.02,0.09,0.01,0.07,0.04,14.6531058197
404,0.01,0.03,0.07,0.01,0.02,0.05,0.01,0.01,0.04,0.09,0.05,0.08,0.02,0.02,0.04,0.04,0.04,0.02,0.08,0.153888150479,0.00762117448657,0.09,0.07,0.01,0.04,0.06,20.1921830749
405,0.02,0.01,0.01,0.1,0.07,0.02,0.01,0.02,0.04,0.05,0.02,0.03,0.07,0.06,0.06,0.03,0.02,0.07,0.03,0.129859080482,0.0066877731793,0.12,0.03,0.04,0.03,0.04,19.4173870734
406,0.02,0.07,0.11,0.02,0.03,0.02,0.04,0.02,0.06,0.01,0.02,0.01,0.03,0.02,0.09,0.06,0.02,0.05,0.02,0.141339649154,0.00837981462763,0.02,0.05,0.13,0.05,0.03,16.8666796862
407,0.04,0.07,0.04,0.07,0.07,0.04,0.01,0.02,0.07,0.02,0.05,0.04,0.05,0.06,0.01,0.03,0.06,0.06,0.04,0.127672306195,0.00746532666604,0.01,0.06,0.03,0.03,0.02,17.1020387862
408,0.01,0.03,0.1,0.01,0.01,0.07,0.02,0.02,0.03,0.06,0.05,0.1,0.01,0.06,0.06,0.05,0.05,0.05,0.06,0.132696793871,0.00662762203442,0.1,0.01,0.02,0.01,0.01,20.0217805394
409,0.01,0.01,0.15,0.02,0.05,0.01,0.04,0.04,0.01,0.01,0.03,0.04,0.09,0.01,0.02,0.04,0.03,0.02,0.12,0.09775563863,0.00821104166203,0.02,0.02,0.01,0.18,0.02,11.9053882143
410,0.07,0.01,0.18,0.06,0.02,0.02,0.04,0.01,0.02,0.01,0.08,0.15,0.01,0.02,0.01,0.02,0.05,0.01,0.05,0.0849472814612,0.00709984337918,0.02,0.03,0.04,0.05,0.02,11.9646697715
411,0.1,0.11,0.01,0.03,0.02,0.04,0.01,0.05,0.02,0.08,0.05,0.1,0.07,0.03,0.04,0.01,0.07,0.02,0.02,0.108637048959,0.00658096510141,0.01,0.01,0.02,0.01,0.07,16.5077685849
412,0.01,0.01,0.02,0.05,0.01,0.08,0.06,0.21,0.04,0.01,0.01,0.02,0.08,0.01,0.02,0.05,0.02,0.02,0.04,0.0862425858618,0.00790848983858,0.1,0.01,0.01,0.09,0.02,10.9050637507
413,0.03,0.07,0.01,0.05,0.09,0.02,0.02,0.02,0.09,0.03,0.1,0.01,0.02,0.01,0.01,0.01,0.03,0.08,0.02,0.155683591894,0.00760233182037,0.01,0.05,0.12,0.01,0.09,20.4783999926
414,0.04,0.02,0.01,0.06,0.01,0.04,0.03,0.09,0.08,0.04,0.02,0.04,0.01,0.03,0.09,0.01,0.02,0.14,0.09,0.0958605565852,0.00686920147564,0.01,0.03,0.03,0.05,0.01,13.9551237396
415,0.04,0.06,0.02,0.03,0.02,0.16,0.03,0.09,0.01,0.06,0.08,0.05,0.07,0.03,0.02,0.02,0.01,0.04,0.01,0.0893496518312,0.00704401923856,0.06,0.01,0.01,0.06,0.01,12.684470159
416,0.05,0.02,0.01,0.11,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.04,0.08,0.08,0.03,0.05,0.01,0.01,0.113773163528,0.00672549999664,0.17,0.02,0.04,0.06,0.04,16.9166847945
417,0.02,0.04,0.02,0.07,0.03,0.11,0.03,0.1,0.03,0.12,0.03,0.03,0.01,0.01,0.05,0.03,0.02,0.02,0.03,0.117387088454,0.0073956234751,0.01,0.04,0.02,0.1,0.03,15.872507416
418,0.03,0.07,0.02,0.04,0.05,0.02,0.01,0.03,0.16,0.01,0.01,0.05,0.05,0.02,0.02,0.01,0.03,0.11,0.06,0.138103481079,0.00721162138248,0.06,0.05,0.05,0.03,0.01,19.150129181
419,0.01,0.04,0.01,0.08,0.12,0.05,0.05,0.08,0.03,0.01,0.01,0.04,0.1,0.01,0.03,0.02,0.07,0.05,0.01,0.115234071066,0.00673857100446,0.04,0.01,0.02,0.01,0.1,17.1006688198
420,0.05,0.06,0.04,0.02,0.02,0.01,0.01,0.1,0.01,0.1,0.01,0.08,0.01,0.05,0.01,0.03,0.07,0.07,0.01,0.145121983715,0.00757288340242,0.05,0.07,0.02,0.03,0.07,19.1633722591
421,0.01,0.07,0.11,0.02,0.02,0.01,0.07,0.06,0.03,0.05,0.03,0.02,0.08,0.09,0.02,0.04,0.01,0.02,0.09,0.110925409451,0.0071917876136,0.01,0.02,0.05,0.02,0.05,15.4238995103
422,0.01,0.01,0.15,0.05,0.02,0.01,0.06,0.05,0.03,0.1,0.01,0.01,0.09,0.05,0.02,0.04,0.03,0.04,0.08,0.113099112185,0.00706237292792,0.03,0.02,0.05,0.02,0.02,16.0143217215
423,0.02,0.01,0.04,0.04,0.01,0.02,0.04,0.05,0.01,0.02,0.01,0.14,0.17,0.02,0.04,0.02,0.07,0.06,0.04,0.0925986495454,0.00673262334297,0.05,0.02,0.01,0.08,0.01,13.7537249343
424,0.07,0.03,0.01,0.01,0.12,0.02,0.01,0.04,0.01,0.03,0.05,0.02,0.04,0.12,0.02,0.01,0.18,0.01,0.06,0.113862238772,0.00751379136374,0.02,0.02,0.04,0.03,0.03,15.1537663558
425,0.02,0.02,0.01,0.05,0.01,0.07,0.07,0.04,0.01,0.01,0.03,0.03,0.08,0.12,0.05,0.11,0.05,0.05,0.02,0.0900643927558,0.0067907290998,0.03,0.01,0.04,0.04,0.03,13.2628457758
426,0.04,0.02,0.05,0.04,0.06,0.01,0.06,0.06,0.02,0.03,0.02,0.08,0.01,0.09,0.03,0.03,0.01,0.01,0.01,0.0768076192193,0.00872925978649,0.04,0.04,0.01,0.21,0.02,8.79886967485
427,0.02,0.02,0.06,0.03,0.03,0.04,0.02,0.02,0.05,0.01,0.03,0.14,0.03,0.01,0.05,0.06,0.1,0.02,0.04,0.142984175976,0.00640254515369,0.08,0.02,0.02,0.01,0.09,22.332396343
428,0.04,0.02,0.13,0.12,0.01,0.02,0.01,0.05,0.08,0.02,0.01,0.01,0.01,0.02,0.03,0.01,0.1,0.05,0.07,0.132548491868,0.007426336595,0.03,0.07,0.01,0.02,0.06,17.8484357896
429,0.12,0.04,0.04,0.04,0.02,0.03,0.02,0.03,0.01,0.18,0.01,0.04,0.06,0.09,0.01,0.04,0.08,0.01,0.01,0.0917325694557,0.00702925958676,0.01,0.02,0.03,0.05,0.01,13.0501041146
430,0.03,0.15,0.07,0.01,0.09,0.01,0.08,0.02,0.08,0.01,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.01,0.04,0.115022158984,0.00766345802998,0.05,0.03,0.05,0.02,0.03,15.0091719083
431,0.04,0.02,0.07,0.09,0.01,0.03,0.02,0.04,0.01,0.02,0.05,0.05,0.05,0.15,0.01,0.04,0.04,0.05,0.01,0.118488396882,0.00664916572132,0.03,0.01,0.11,0.01,0.04,17.8200396633
432,0.01,0.02,0.04,0.01,0.01,0.02,0.06,0.02,0.06,0.1,0.03,0.01,0.02,0.09,0.09,0.01,0.07,0.13,0.01,0.124167125814,0.00701951717313,0.02,0.04,0.04,0.04,0.05,17.6888413764
433,0.03,0.06,0.01,0.01,0.08,0.02,0.05,0.02,0.01,0.05,0.01,0.02,0.04,0.01,0.03,0.03,0.03,0.01,0.11,0.117032829603,0.00919900862248,0.18,0.1,0.02,0.06,0.01,12.7223306778
434,0.01,0.07,0.13,0.07,0.06,0.02,0.03,0.14,0.01,0.05,0.03,0.02,0.03,0.04,0.01,0.09,0.01,0.01,0.01,0.13795942748,0.00884356560732,0.04,0.08,0.01,0.02,0.01,15.5999778377
435,0.04,0.03,0.1,0.01,0.03,0.05,0.06,0.01,0.04,0.02,0.04,0.05,0.02,0.05,0.07,0.01,0.02,0.02,0.12,0.0987949364025,0.00666200947275,0.02,0.01,0.05,0.01,0.12,14.8296001089
436,0.02,0.12,0.06,0.03,0.07,0.01,0.02,0.02,0.09,0.11,0.04,0.07,0.01,0.06,0.01,0.07,0.01,0.02,0.06,0.155480977498,0.00694143582122,0.02,0.01,0.04,0.02,0.01,22.3989649264
437,0.01,0.07,0.08,0.03,0.01,0.11,0.01,0.06,0.05,0.03,0.04,0.02,0.01,0.02,0.02,0.01,0.05,0.06,0.02,0.161807441324,0.00644003869705,0.05,0.01,0.08,0.02,0.13,25.1252281136
438,0.05,0.03,0.08,0.01,0.06,0.03,0.06,0.01,0.02,0.03,0.02,0.23,0.02,0.09,0.02,0.02,0.01,0.06,0.04,0.0772225830535,0.00744139437934,0.03,0.05,0.01,0.01,0.01,10.3774345394
439,0.02,0.04,0.04,0.04,0.01,0.02,0.01,0.05,0.02,0.11,0.03,0.06,0.06,0.06,0.04,0.01,0.01,0.06,0.08,0.144330989717,0.00758804036184,0.01,0.06,0.1,0.03,0.03,19.0208516079
440,0.05,0.02,0.02,0.04,0.02,0.05,0.02,0.02,0.11,0.07,0.11,0.03,0.01,0.08,0.11,0.02,0.06,0.05,0.01,0.111764538148,0.00668737957334,0.03,0.02,0.01,0.02,0.02,16.7127552611
441,0.01,0.1,0.01,0.02,0.01,0.1,0.02,0.02,0.05,0.04,0.04,0.06,0.03,0.01,0.06,0.02,0.01,0.07,0.03,0.15010603936,0.00715247978033,0.1,0.04,0.09,0.02,0.04,20.9865730446
442,0.04,0.01,0.04,0.02,0.02,0.02,0.05,0.05,0.06,0.03,0.02,0.01,0.04,0.02,0.01,0.04,0.03,0.09,0.13,0.0988835962245,0.00655660781051,0.13,0.01,0.01,0.06,0.06,15.0815176204
443,0.06,0.02,0.04,0.21,0.01,0.08,0.02,0.04,0.02,0.02,0.03,0.01,0.01,0.03,0.03,0.05,0.02,0.04,0.08,0.0953076216731,0.00609020739138,0.02,0.01,0.08,0.03,0.04,15.649322847
444,0.03,0.04,0.08,0.04,0.01,0.08,0.03,0.02,0.02,0.02,0.06,0.04,0.04,0.01,0.02,0.04,0.1,0.14,0.01,0.127108051634,0.00632555512487,0.02,0.02,0.03,0.02,0.08,20.0943710274
445,0.06,0.01,0.02,0.02,0.01,0.01,0.03,0.02,0.13,0.01,0.06,0.03,0.01,0.02,0.13,0.01,0.04,0.07,0.01,0.126409093753,0.00611358062683,0.06,0.01,0.02,0.01,0.2,20.6767688968
446,0.07,0.02,0.01,0.09,0.04,0.07,0.02,0.08,0.02,0.06,0.04,0.01,0.03,0.02,0.02,0.04,0.01,0.04,0.07,0.0990268178843,0.00775640055751,0.01,0.06,0.08,0.06,0.03,12.7671098405
447,0.01,0.02,0.07,0.03,0.18,0.09,0.04,0.05,0.01,0.07,0.04,0.02,0.06,0.01,0.01,0.03,0.02,0.06,0.03,0.113918159561,0.00784815861275,0.04,0.02,0.06,0.02,0.01,14.515272331
448,0.09,0.01,0.01,0.01,0.05,0.12,0.01,0.07,0.02,0.01,0.03,0.05,0.08,0.01,0.03,0.02,0.09,0.03,0.08,0.08343419374,0.00684477782437,0.04,0.02,0.03,0.03,0.06,12.1894670479
449,0.05,0.04,0.01,0.03,0.03,0.03,0.04,0.02,0.06,0.06,0.01,0.05,0.04,0.02,0.06,0.07,0.01,0.1,0.08,0.107899066047,0.00815211111986,0.01,0.09,0.01,0.04,0.04,13.2357207183
450,0.09,0.05,0.02,0.09,0.07,0.01,0.07,0.03,0.02,0.02,0.01,0.01,0.03,0.06,0.1,0.14,0.01,0.02,0.02,0.0636874804747,0.00706448778617,0.05,0.01,0.01,0.04,0.02,9.01515897577
451,0.01,0.02,0.02,0.03,0.15,0.03,0.01,0.01,0.02,0.07,0.03,0.05,0.06,0.01,0.01,0.06,0.01,0.04,0.12,0.127484635497,0.00769695319257,0.06,0.02,0.02,0.12,0.02,16.56299997
452,0.05,0.02,0.07,0.01,0.01,0.02,0.01,0.08,0.04,0.04,0.06,0.14,0.05,0.02,0.05,0.05,0.01,0.06,0.06,0.110209822558,0.00737224294803,0.01,0.05,0.01,0.05,0.03,14.949293361
453,0.01,0.01,0.07,0.06,0.01,0.04,0.02,0.03,0.03,0.06,0.04,0.01,0.06,0.08,0.03,0.03,0.01,0.02,0.02,0.128521844501,0.00850534216514,0.02,0.05,0.09,0.17,0.03,15.1107200634
454,0.01,0.04,0.02,0.01,0.02,0.03,0.07,0.02,0.05,0.01,0.01,0.06,0.08,0.01,0.03,0.08,0.01,0.12,0.05,0.113562269767,0.00750354985225,0.14,0.06,0.03,0.01,0.03,15.1344726167
455,0.11,0.03,0.01,0.02,0.01,0.01,0.03,0.01,0.05,0.02,0.03,0.01,0.06,0.02,0.09,0.02,0.12,0.11,0.06,0.0817190701335,0.00664609170095,0.03,0.02,0.03,0.05,0.05,12.2958083955
456,0.01,0.02,0.09,0.08,0.03,0.02,0.03,0.02,0.04,0.05,0.06,0.01,0.03,0.04,0.01,0.09,0.01,0.08,0.02,0.134648286462,0.00687964259852,0.04,0.03,0.01,0.1,0.08,19.571988593
457,0.07,0.03,0.02,0.02,0.01,0.04,0.05,0.03,0.02,0.01,0.01,0.08,0.15,0.03,0.08,0.12,0.01,0.02,0.05,0.0746392936027,0.00683262996436,0.06,0.01,0.01,0.03,0.04,10.9239478784
458,0.02,0.06,0.04,0.03,0.07,0.11,0.01,0.02,0.01,0.02,0.03,0.04,0.04,0.07,0.07,0.07,0.07,0.06,0.02,0.132324357578,0.00772046505796,0.03,0.06,0.01,0.01,0.03,17.1394283356
